Run Name,20220915_10300_dsnPPR10_1Cy3_2AF_30delay
Run Date,07:31:37 PM   09-16-22
Method Name,0.75ml/min 100 uL inject 4WL FRET
Export Format Version, 1.00
Method ID,  931
Points/Second, 1.00
Number of Records,   2159
Offset from Run Start Time,00:00:00
Run End Time,00:35:42
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,<Not Selected>
QuadTec 3, (550.0 nm), AU
QuadTec 4, (650.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,Tube Number
Time,QuadTec 1,QuadTec 2,QuadTec 3,QuadTec 4,Conductivity,Volume,Fraction
  1752.0,0.016118,0.007855,0.146447,0.002904,  17.933,    21.9,0
  1753.0,0.016898,0.008226,0.153092,0.003270,  17.936,    21.9,0
  1754.0,0.017768,0.008706,0.160151,0.003605,  17.933,    21.9,0
  1755.0,0.018728,0.009050,0.168521,0.003270,  17.933,    21.9,0
  1756.0,0.019580,0.009411,0.175544,0.003615,  17.930,    22.0,0
  1757.0,0.020461,0.009884,0.182641,0.003539,  17.927,    22.0,0
  1758.0,0.021427,0.010290,0.190914,0.003203,  17.936,    22.0,0
  1759.0,0.022295,0.010687,0.197993,0.003569,  17.934,    22.0,0
  1760.0,0.023165,0.011090,0.205465,0.003483,  17.935,    22.0,0
  1761.0,0.024164,0.011573,0.214622,0.003656,  17.939,    22.0,0
  1762.0,0.025160,0.011943,0.222019,0.003483,  17.931,    22.0,0
  1763.0,0.026035,0.012367,0.229138,0.003859,  17.936,    22.0,0
  1764.0,0.027025,0.012892,0.236695,0.003763,  17.934,    22.0,0
  1765.0,0.028016,0.013268,0.246375,0.003849,  17.937,    22.1,0
  1766.0,0.028967,0.013701,0.253940,0.004022,  17.933,    22.1,0
  1767.0,0.029920,0.014239,0.261945,0.003859,  17.932,    22.1,0
  1768.0,0.031068,0.014616,0.271480,0.003763,  17.932,    22.1,0
  1769.0,0.031989,0.015047,0.278994,0.004129,  17.931,    22.1,0
  1770.0,0.032938,0.015595,0.286976,0.004464,  17.936,    22.1,0
  1771.0,0.034079,0.016022,0.297091,0.004388,  17.930,    22.1,0
  1772.0,0.035081,0.016458,0.304964,0.004053,  17.928,    22.1,0
  1773.0,0.036097,0.016926,0.313167,0.004063,  17.929,    22.2,0
  1774.0,0.037262,0.017440,0.323369,0.003976,  17.927,    22.2,0
  1775.0,0.038234,0.017865,0.331177,0.004073,  17.916,    22.2,0
  1776.0,0.039246,0.018328,0.339412,0.004149,  17.926,    22.2,0
  1777.0,0.040474,0.018892,0.349869,0.004409,  17.923,    22.2,0
  1778.0,0.041503,0.019294,0.357686,0.004516,  17.921,    22.2,0
  1779.0,0.042523,0.019757,0.365740,0.004429,  17.922,    22.2,0
  1780.0,0.043727,0.020279,0.374257,0.004419,  17.915,    22.3,0
  1781.0,0.044720,0.020719,0.383594,0.004602,  17.924,    22.3,0
  1782.0,0.045697,0.021177,0.391485,0.004516,  17.921,    22.3,0
  1783.0,0.046911,0.021671,0.399958,0.004592,  17.922,    22.3,0
  1784.0,0.047904,0.022092,0.409066,0.004429,  17.926,    22.3,0
  1785.0,0.048877,0.022517,0.416196,0.004343,  17.921,    22.3,0
  1786.0,0.049830,0.023016,0.423793,0.004429,  17.922,    22.3,0
  1787.0,0.050961,0.023397,0.432235,0.004450,  17.923,    22.3,0
  1788.0,0.051850,0.023762,0.438586,0.004516,  17.923,    22.4,0
  1789.0,0.052735,0.024163,0.445581,0.004526,  17.920,    22.4,0
  1790.0,0.053744,0.024521,0.453093,0.004093,  17.918,    22.4,0
  1791.0,0.054525,0.024836,0.458594,0.004104,  17.917,    22.4,0
  1792.0,0.055275,0.025173,0.464165,0.004277,  17.922,    22.4,0
  1793.0,0.056161,0.025488,0.469938,0.004440,  17.922,    22.4,0
  1794.0,0.056795,0.025730,0.474742,0.004526,  17.918,    22.4,0
  1795.0,0.057406,0.025967,0.479205,0.004516,  17.921,    22.4,0
  1796.0,0.057982,0.026162,0.483048,0.004678,  17.925,    22.5,0
  1797.0,0.058562,0.026316,0.486566,0.004689,  17.926,    22.5,0
  1798.0,0.058930,0.026430,0.489484,0.005197,  17.928,    22.5,0
  1799.0,0.059284,0.026563,0.491786,0.004699,  17.934,    22.5,0
  1800.0,0.059628,0.026614,0.493555,0.004765,  17.932,    22.5,0
  1801.0,0.059806,0.026643,0.494784,0.005014,  17.932,    22.5,0
  1802.0,0.059938,0.026591,0.495331,0.004851,  17.933,    22.5,0
  1803.0,0.059979,0.026536,0.495058,0.004658,  17.933,    22.5,0
  1804.0,0.059905,0.026443,0.494101,0.004647,  17.933,    22.5,0
  1805.0,0.059783,0.026285,0.492602,0.004647,  17.935,    22.6,0
  1806.0,0.059502,0.026123,0.490295,0.004388,  17.933,    22.6,0
  1807.0,0.059204,0.025906,0.487731,0.004637,  17.931,    22.6,0
  1808.0,0.058837,0.025607,0.484247,0.004271,  17.931,    22.6,0
  1809.0,0.058219,0.025343,0.479997,0.004281,  17.932,    22.6,0
  1810.0,0.057659,0.025003,0.475657,0.004185,  17.929,    22.6,0
  1811.0,0.057013,0.024588,0.469551,0.003849,  17.922,    22.6,0
  1812.0,0.056090,0.024182,0.463311,0.003213,  17.937,    22.6,0
  1813.0,0.055311,0.023750,0.457212,0.003376,  17.937,    22.7,0
  1814.0,0.054458,0.023180,0.450155,0.003549,  17.942,    22.7,0
  1815.0,0.053269,0.022703,0.441328,0.003875,  17.944,    22.7,0
  1816.0,0.052242,0.022190,0.433184,0.003529,  17.940,    22.7,0
  1817.0,0.051141,0.021532,0.424749,0.003356,  17.945,    22.7,0
  1818.0,0.049933,0.020984,0.414374,0.003326,  17.952,    22.7,0
  1819.0,0.048504,0.020387,0.405044,0.002874,  17.952,    22.7,0
  1820.0,0.047297,0.019663,0.395493,0.002787,  17.958,    22.8,0
  1821.0,0.045943,0.019064,0.382929,0.002248,  17.963,    22.8,0
  1822.0,0.044311,0.018454,0.372176,0.002834,  17.964,    22.8,0
  1823.0,0.042977,0.017824,0.361594,0.002479,  17.956,    22.8,0
  1824.0,0.041532,0.017004,0.348305,0.002469,  17.951,    22.8,0
  1825.0,0.039856,0.016392,0.337034,0.002276,  17.965,    22.8,0
  1826.0,0.038444,0.015729,0.325679,0.002276,  17.960,    22.8,0
  1827.0,0.036926,0.014933,0.313978,0.001815,  17.960,    22.8,0
  1828.0,0.035196,0.014305,0.299435,0.001632,  17.959,    22.9,0
  1829.0,0.033804,0.013673,0.288148,0.001872,  17.962,    22.9,0
  1830.0,0.032308,0.012888,0.276573,0.001334,  17.966,    22.9,0
  1831.0,0.030630,0.012290,0.262585,0.001411,  17.964,    22.9,0
  1832.0,0.029257,0.011681,0.251265,0.001315,  17.966,    22.9,0
  1833.0,0.027841,0.010961,0.239953,0.001219,  17.966,    22.9,0
  1834.0,0.026344,0.010390,0.226181,0.000941,  17.960,    22.9,0
  1835.0,0.024916,0.009832,0.215537,0.001027,  17.960,    22.9,0
  1836.0,0.023615,0.009279,0.204834,0.000912,  17.958,    23.0,0
  1837.0,0.022216,0.008634,0.191980,0.000557,  17.960,    23.0,0
  1838.0,0.020876,0.008134,0.181994,0.000739,  17.954,    23.0,0
  1839.0,0.019685,0.007647,0.172213,0.000807,  17.946,    23.0,0
  1840.0,0.018430,0.007077,0.162753,0.000538,  17.950,    23.0,0
  1841.0,0.017236,0.006642,0.151290,0.000192,  17.951,    23.0,0
  1842.0,0.016201,0.006212,0.142845,0.000174,  17.952,    23.0,0
  1843.0,0.015195,0.005683,0.134414,0.000078,  17.950,    23.0,0
  1844.0,0.014056,0.005318,0.124243,0.000155,  17.946,    23.0,0
  1845.0,0.013137,0.004973,0.116938,0.000069,  17.944,    23.1,0
  1846.0,0.012276,0.004612,0.109667,-0.000296,  17.946,    23.1,0
  1847.0,0.011330,0.004224,0.100931,-0.000728,  17.938,    23.1,0
  1848.0,0.010545,0.003939,0.094771,-0.000565,  17.941,    23.1,0
  1849.0,0.009828,0.003606,0.088394,-0.000669,  17.940,    23.1,0
  1850.0,0.009020,0.003286,0.082269,-0.000601,  17.940,    23.1,0
  1851.0,0.008371,0.003057,0.075863,-0.000774,  17.942,    23.1,0
  1852.0,0.007770,0.002784,0.070850,-0.000688,  17.944,    23.1,0
  1853.0,0.007220,0.002544,0.065931,-0.000256,  17.940,    23.2,0
  1854.0,0.006579,0.002346,0.060373,-0.000697,  17.942,    23.2,0
  1855.0,0.006102,0.002173,0.056407,-0.000533,  17.943,    23.2,0
  1856.0,0.005656,0.001956,0.052339,-0.000533,  17.940,    23.2,0
  1857.0,0.005138,0.001798,0.048154,-0.000715,  17.941,    23.2,0
  1858.0,0.004759,0.001660,0.044800,-0.000801,  17.936,    23.2,0
  1859.0,0.004395,0.001495,0.041651,-0.000465,  17.937,    23.2,0
  1860.0,0.004006,0.001374,0.038196,-0.000888,  17.933,    23.3,0
  1861.0,0.003677,0.001228,0.035671,-0.001225,  17.936,    23.3,0
  1862.0,0.003400,0.001105,0.033160,-0.001416,  17.934,    23.3,0
  1863.0,0.003077,0.001007,0.030476,-0.001407,  17.924,    23.3,0
  1864.0,0.002871,0.000933,0.028462,-0.001234,  17.936,    23.3,0
  1865.0,0.002634,0.000823,0.026457,-0.001511,  17.929,    23.3,0
  1866.0,0.002408,0.000752,0.024369,-0.001684,  17.935,    23.3,0
  1867.0,0.002216,0.000677,0.022890,-0.001416,  17.939,    23.3,0
  1868.0,0.002035,0.000590,0.021463,-0.001347,  17.938,    23.4,0
  1869.0,0.001844,0.000547,0.019902,-0.001252,  17.939,    23.4,0
  1870.0,0.001724,0.000497,0.018484,-0.001088,  17.944,    23.4,0
  1871.0,0.001578,0.000450,0.017435,-0.001261,  17.946,    23.4,0
  1872.0,0.001448,0.000391,0.016207,-0.001270,  17.935,    23.4,0
  1873.0,0.001337,0.000347,0.015118,-0.001002,  17.946,    23.4,0
  1874.0,0.001231,0.000316,0.014348,-0.001011,  17.948,    23.4,0
  1875.0,0.001121,0.000293,0.013399,-0.001011,  17.942,    23.4,0
  1876.0,0.001061,0.000269,0.012678,-0.001261,  17.938,    23.5,0
  1877.0,0.000976,0.000221,0.012092,-0.000838,  17.940,    23.5,0
  1878.0,0.000896,0.000194,0.011463,-0.000656,  17.936,    23.5,0
  1879.0,0.000825,0.000178,0.010834,-0.000915,  17.939,    23.5,0
  1880.0,0.000770,0.000147,0.010431,-0.001270,  17.934,    23.5,0
  1881.0,0.000705,0.000135,0.009893,-0.001165,  17.933,    23.5,0
  1882.0,0.000665,0.000116,0.009445,-0.001520,  17.932,    23.5,0
  1883.0,0.000620,0.000087,0.009042,-0.001425,  17.928,    23.5,0
  1884.0,0.000589,0.000088,0.008685,-0.001338,  17.931,    23.5,0
  1885.0,0.000529,0.000084,0.008373,-0.001347,  17.932,    23.6,0
  1886.0,0.000519,0.000053,0.008061,-0.001347,  17.931,    23.6,0
  1887.0,0.000474,0.000053,0.007748,-0.001607,  17.935,    23.6,0
  1888.0,0.000413,0.000053,0.007481,-0.001356,  17.933,    23.6,0
  1889.0,0.000430,0.000037,0.007347,-0.001192,  17.927,    23.6,0
  1890.0,0.000384,0.000045,0.007034,-0.001270,  17.930,    23.6,0
  1891.0,0.000354,0.000037,0.006948,-0.001443,  17.937,    23.6,0
  1892.0,0.000349,0.000033,0.006859,-0.001443,  17.941,    23.6,0
  1893.0,0.000344,0.000038,0.006501,-0.001425,  17.938,    23.7,0
  1894.0,0.000324,0.000026,0.006413,-0.001529,  17.935,    23.7,0
  1895.0,0.000293,0.000025,0.006415,-0.001434,  17.930,    23.7,0
  1896.0,0.000289,0.000037,0.006191,-0.001356,  17.937,    23.7,0
  1897.0,0.000289,0.000034,0.006058,-0.001434,  17.937,    23.7,0
  1898.0,0.000258,0.000009,0.006014,-0.001616,  17.936,    23.7,0
  1899.0,0.000263,0.000002,0.005879,-0.001356,  17.934,    23.7,0
  1900.0,0.000253,0.000034,0.005746,-0.001097,  17.939,    23.8,0
  1901.0,0.000228,0.000026,0.005747,-0.001279,  17.940,    23.8,0
  1902.0,0.000233,0.000022,0.005659,-0.001452,  17.938,    23.8,0
  1903.0,0.000218,0.000022,0.005749,-0.001538,  17.938,    23.8,0
  1904.0,0.000218,0.000006,0.005660,-0.001443,  17.941,    23.8,0
  1905.0,0.000213,0.000010,0.005526,-0.001953,  17.936,    23.8,0
  1906.0,0.000213,0.000002,0.005572,-0.001511,  17.935,    23.8,0
  1907.0,0.000208,-0.000010,0.005394,-0.001443,  17.936,    23.8,0
  1908.0,0.000208,0.000002,0.005348,-0.001347,  17.935,    23.9,0
  1909.0,0.000214,0.000014,0.005306,-0.001252,  17.932,    23.9,0
  1910.0,0.000178,-0.000002,0.005261,-0.001347,  17.934,    23.9,0
  1911.0,0.000173,0.000006,0.005127,-0.001270,  17.925,    23.9,0
  1912.0,0.000173,0.000002,0.005173,-0.001365,  17.926,    23.9,0
  1913.0,0.000158,-0.000010,0.005038,-0.001807,  17.926,    23.9,0
  1914.0,0.000158,-0.000010,0.004859,-0.001365,  17.928,    23.9,0
  1915.0,0.000148,0.000002,0.004859,-0.001625,  17.928,    23.9,0
  1916.0,0.000163,0.000002,0.004861,-0.002308,  17.926,    24.0,0
  1917.0,0.000158,0.000002,0.004771,-0.001789,  17.931,    24.0,0
  1918.0,0.000138,-0.000006,0.004907,-0.001711,  17.931,    24.0,0
  1919.0,0.000133,-0.000006,0.004819,-0.001270,  17.933,    24.0,0
  1920.0,0.000133,-0.000002,0.004684,-0.001192,  17.931,    24.0,0
  1921.0,0.000138,-0.000018,0.004550,-0.001297,  17.927,    24.0,0
  1922.0,0.000133,-0.000014,0.004551,-0.001374,  17.932,    24.0,0
  1923.0,0.000107,-0.000014,0.004417,-0.001443,  17.925,    24.0,0
  1924.0,0.000102,-0.000002,0.004328,-0.001616,  17.928,    24.0,0
  1925.0,0.000097,-0.000022,0.004330,-0.001106,  17.923,    24.1,0
  1926.0,0.000092,-0.000010,0.004242,-0.001356,  17.923,    24.1,0
  1927.0,0.000097,0.000002,0.004332,-0.001884,  17.925,    24.1,0
  1928.0,0.000072,-0.000002,0.004153,-0.001607,  17.920,    24.1,0
  1929.0,0.000077,-0.000010,0.004155,-0.001443,  17.923,    24.1,0
  1930.0,0.000072,-0.000034,0.003931,-0.001529,  17.922,    24.1,0
  1931.0,0.000073,-0.000022,0.003888,-0.001347,  17.924,    24.1,0
  1932.0,0.000063,-0.000022,0.003844,-0.001356,  17.919,    24.1,0
  1933.0,0.000032,-0.000037,0.003621,-0.001684,  17.921,    24.2,0
  1934.0,0.000022,-0.000037,0.003623,-0.001875,  17.923,    24.2,0
  1935.0,0.000032,-0.000034,0.003535,-0.001625,  17.928,    24.2,0
  1936.0,0.000027,-0.000053,0.003401,-0.001547,  17.924,    24.2,0
  1937.0,0.000022,-0.000057,0.003359,-0.001616,  17.925,    24.2,0
  1938.0,0.000007,-0.000057,0.003315,-0.001425,  17.929,    24.2,0
  1939.0,-0.000013,-0.000050,0.003182,-0.001520,  17.924,    24.2,0
  1940.0,-0.000013,-0.000065,0.003228,-0.001443,  17.917,    24.3,0
  1941.0,-0.000007,-0.000069,0.003140,-0.001538,  17.928,    24.3,0
  1942.0,-0.000033,-0.000085,0.003006,-0.001798,  17.925,    24.3,0
  1943.0,-0.000048,-0.000105,0.002874,-0.001711,  17.925,    24.3,0
  1944.0,-0.000053,-0.000101,0.002874,-0.001547,  17.919,    24.3,0
  1945.0,-0.000063,-0.000113,0.002786,-0.001538,  17.918,    24.3,0
  1946.0,-0.000063,-0.000116,0.002563,-0.001634,  17.924,    24.3,0
  1947.0,-0.000062,-0.000113,0.002609,-0.001443,  17.923,    24.3,0
  1948.0,-0.000093,-0.000124,0.002477,-0.001452,  17.911,    24.4,0
  1949.0,-0.000093,-0.000112,0.002433,-0.001356,  17.922,    24.4,0
  1950.0,-0.000088,-0.000124,0.002301,-0.001443,  17.926,    24.4,0
  1951.0,-0.000088,-0.000112,0.002301,-0.001616,  17.924,    24.4,0
  1952.0,-0.000113,-0.000120,0.002301,-0.001461,  17.925,    24.4,0
  1953.0,-0.000118,-0.000148,0.002213,-0.001634,  17.915,    24.4,0
  1954.0,-0.000134,-0.000152,0.002169,-0.001693,  17.923,    24.4,0
  1955.0,-0.000128,-0.000155,0.002081,-0.001875,  17.915,    24.4,0
  1956.0,-0.000128,-0.000147,0.002037,-0.001634,  17.924,    24.5,0
  1957.0,-0.000159,-0.000151,0.001903,-0.001625,  17.920,    24.5,0
  1958.0,-0.000153,-0.000175,0.001905,-0.001529,  17.912,    24.5,0
  1959.0,-0.000153,-0.000183,0.001905,-0.001616,  17.920,    24.5,0
  1960.0,-0.000163,-0.000187,0.001683,-0.001356,  17.916,    24.5,0
  1961.0,-0.000183,-0.000207,0.001686,-0.001356,  17.919,    24.5,0
  1962.0,-0.000183,-0.000210,0.001686,-0.002049,  17.921,    24.5,0
  1963.0,-0.000199,-0.000191,0.001642,-0.001962,  17.917,    24.5,0
  1964.0,-0.000198,-0.000199,0.001688,-0.001711,  17.917,    24.5,0
  1965.0,-0.000193,-0.000203,0.001644,-0.001884,  17.917,    24.6,0
  1966.0,-0.000199,-0.000194,0.001420,-0.001884,  17.921,    24.6,0
  1967.0,-0.000229,-0.000215,0.001376,-0.001443,  17.922,    24.6,0
  1968.0,-0.000224,-0.000215,0.001378,-0.001538,  17.921,    24.6,0
  1969.0,-0.000234,-0.000211,0.001288,-0.001798,  17.922,    24.6,0
  1970.0,-0.000229,-0.000219,0.001378,-0.001720,  17.917,    24.6,0
  1971.0,-0.000219,-0.000219,0.001424,-0.001720,  17.919,    24.6,0
  1972.0,-0.000213,-0.000214,0.001290,-0.001538,  17.920,    24.6,0
  1973.0,-0.000219,-0.000210,0.001290,-0.001538,  17.925,    24.7,0
  1974.0,-0.000224,-0.000210,0.001246,-0.001452,  17.929,    24.7,0
  1975.0,-0.000239,-0.000215,0.001112,-0.001616,  17.928,    24.7,0
  1976.0,-0.000229,-0.000215,0.001202,-0.001538,  17.920,    24.7,0
  1977.0,-0.000239,-0.000219,0.001249,-0.001720,  17.931,    24.7,0
  1978.0,-0.000228,-0.000211,0.001246,-0.001807,  17.920,    24.7,0
  1979.0,-0.000218,-0.000199,0.001205,-0.001356,  17.932,    24.7,0
  1980.0,-0.000213,-0.000202,0.001115,-0.001625,  17.920,    24.8,0
  1981.0,-0.000224,-0.000218,0.001024,-0.002222,  17.928,    24.8,0
  1982.0,-0.000229,-0.000235,0.001024,-0.001702,  17.932,    24.8,0
  1983.0,-0.000229,-0.000251,0.001027,-0.001538,  17.932,    24.8,0
  1984.0,-0.000223,-0.000242,0.000980,-0.001711,  17.929,    24.8,0
  1985.0,-0.000228,-0.000230,0.000893,-0.001270,  17.935,    24.8,0
  1986.0,-0.000254,-0.000254,0.000802,-0.001884,  17.924,    24.8,0
  1987.0,-0.000279,-0.000258,0.000893,-0.001374,  17.932,    24.8,0
  1988.0,-0.000285,-0.000270,0.000937,-0.001461,  17.932,    24.9,0
  1989.0,-0.000284,-0.000273,0.000983,-0.001201,  17.928,    24.9,0
  1990.0,-0.000274,-0.000285,0.000893,-0.001634,  17.928,    24.9,0
  1991.0,-0.000279,-0.000281,0.000937,-0.001461,  17.926,    24.9,0
  1992.0,-0.000284,-0.000281,0.000939,-0.001547,  17.924,    24.9,0
  1993.0,-0.000294,-0.000281,0.000805,-0.001452,  17.929,    24.9,0
  1994.0,-0.000294,-0.000278,0.000761,-0.002153,  17.925,    24.9,0
  1995.0,-0.000310,-0.000266,0.000717,-0.001798,  17.923,    24.9,0
  1996.0,-0.000284,-0.000258,0.000939,-0.001798,  17.924,    25.0,0
  1997.0,-0.000279,-0.000262,0.000805,-0.001711,  17.925,    25.0,0
  1998.0,-0.000274,-0.000282,0.000895,-0.001634,  17.920,    25.0,0
  1999.0,-0.000274,-0.000266,0.000939,-0.001893,  17.920,    25.0,0
  2000.0,-0.000284,-0.000282,0.000717,-0.001720,  17.915,    25.0,0
  2001.0,-0.000274,-0.000257,0.000808,-0.001893,  17.909,    25.0,0
  2002.0,-0.000269,-0.000257,0.000808,-0.002057,  17.906,    25.0,0
  2003.0,-0.000248,-0.000249,0.000673,-0.001884,  17.916,    25.0,0
  2004.0,-0.000269,-0.000269,0.000764,-0.001884,  17.913,    25.0,0
  2005.0,-0.000269,-0.000274,0.000764,-0.001702,  17.918,    25.1,0
  2006.0,-0.000269,-0.000274,0.000764,-0.001711,  17.905,    25.1,0
  2007.0,-0.000279,-0.000273,0.000854,-0.001798,  17.918,    25.1,0
  2008.0,-0.000269,-0.000258,0.000898,-0.001807,  17.916,    25.1,0
  2009.0,-0.000253,-0.000270,0.000808,-0.001807,  17.913,    25.1,0
  2010.0,-0.000279,-0.000278,0.000673,-0.001807,  17.917,    25.1,0
  2011.0,-0.000269,-0.000265,0.000720,-0.001789,  17.912,    25.1,0
  2012.0,-0.000284,-0.000278,0.000717,-0.001962,  17.910,    25.1,0
  2013.0,-0.000289,-0.000245,0.000854,-0.001711,  17.911,    25.2,0
  2014.0,-0.000290,-0.000257,0.000944,-0.001625,  17.906,    25.2,0
  2015.0,-0.000289,-0.000265,0.000720,-0.001634,  17.903,    25.2,0
  2016.0,-0.000285,-0.000265,0.000854,-0.001452,  17.896,    25.2,0
  2017.0,-0.000295,-0.000269,0.000764,-0.001538,  17.902,    25.2,0
  2018.0,-0.000284,-0.000265,0.000720,-0.001529,  17.907,    25.2,0
  2019.0,-0.000284,-0.000278,0.000810,-0.001538,  17.900,    25.2,0
  2020.0,-0.000289,-0.000286,0.000854,-0.001461,  17.901,    25.3,0
  2021.0,-0.000294,-0.000285,0.000766,-0.001279,  17.897,    25.3,0
  2022.0,-0.000294,-0.000297,0.000766,-0.001443,  17.899,    25.3,0
  2023.0,-0.000310,-0.000293,0.000766,-0.001538,  17.904,    25.3,0
  2024.0,-0.000304,-0.000301,0.000766,-0.002057,  17.900,    25.3,0
  2025.0,-0.000304,-0.000301,0.000766,-0.001529,  17.908,    25.3,0
  2026.0,-0.000315,-0.000297,0.000810,-0.001711,  17.907,    25.3,0
  2027.0,-0.000309,-0.000301,0.000676,-0.001452,  17.909,    25.3,0
  2028.0,-0.000314,-0.000304,0.000676,-0.001625,  17.911,    25.4,0
  2029.0,-0.000324,-0.000304,0.000720,-0.001711,  17.914,    25.4,0
  2030.0,-0.000314,-0.000309,0.000630,-0.001529,  17.916,    25.4,0
  2031.0,-0.000314,-0.000297,0.000676,-0.001452,  17.918,    25.4,0
  2032.0,-0.000320,-0.000285,0.000764,-0.001452,  17.906,    25.4,0
  2033.0,-0.000299,-0.000274,0.000720,-0.001356,  17.919,    25.4,0
  2034.0,-0.000294,-0.000257,0.000676,-0.001115,  17.925,    25.4,0
  2035.0,-0.000299,-0.000269,0.000720,-0.001461,  17.924,    25.4,0
  2036.0,-0.000294,-0.000281,0.000630,-0.001452,  17.925,    25.5,0
  2037.0,-0.000294,-0.000313,0.000676,-0.001529,  17.927,    25.5,0
  2038.0,-0.000284,-0.000305,0.000720,-0.001711,  17.932,    25.5,0
  2039.0,-0.000309,-0.000305,0.000630,-0.001616,  17.938,    25.5,0
  2040.0,-0.000320,-0.000285,0.000676,-0.001789,  17.944,    25.5,0
  2041.0,-0.000320,-0.000289,0.000586,-0.001711,  17.948,    25.5,0
  2042.0,-0.000319,-0.000308,0.000542,-0.001625,  17.951,    25.5,0
  2043.0,-0.000320,-0.000308,0.000679,-0.001616,  17.958,    25.5,0
  2044.0,-0.000324,-0.000325,0.000679,-0.001538,  17.956,    25.5,0
  2045.0,-0.000335,-0.000313,0.000542,-0.001625,  17.956,    25.6,0
  2046.0,-0.000330,-0.000301,0.000498,-0.001452,  17.957,    25.6,0
  2047.0,-0.000325,-0.000293,0.000408,-0.001452,  17.957,    25.6,0
  2048.0,-0.000325,-0.000305,0.000542,-0.001452,  17.955,    25.6,0
  2049.0,-0.000340,-0.000293,0.000542,-0.001789,  17.958,    25.6,0
  2050.0,-0.000325,-0.000281,0.000632,-0.001789,  17.955,    25.6,0
  2051.0,-0.000304,-0.000289,0.000632,-0.001702,  17.963,    25.6,0
  2052.0,-0.000331,-0.000265,0.000722,-0.001443,  17.964,    25.6,0
  2053.0,-0.000299,-0.000281,0.000632,-0.001538,  17.963,    25.7,0
  2054.0,-0.000305,-0.000286,0.000498,-0.001616,  17.962,    25.7,0
  2055.0,-0.000310,-0.000289,0.000542,-0.001702,  17.961,    25.7,0
  2056.0,-0.000305,-0.000289,0.000632,-0.001616,  17.959,    25.7,0
  2057.0,-0.000299,-0.000297,0.000630,-0.001520,  17.962,    25.7,0
  2058.0,-0.000315,-0.000285,0.000630,-0.001616,  17.961,    25.7,0
  2059.0,-0.000315,-0.000305,0.000632,-0.001106,  17.960,    25.7,0
  2060.0,-0.000310,-0.000317,0.000630,-0.001443,  17.968,    25.8,0
  2061.0,-0.000310,-0.000314,0.000586,-0.001461,  17.963,    25.8,0
  2062.0,-0.000315,-0.000318,0.000542,-0.001634,  17.972,    25.8,0
  2063.0,-0.000315,-0.000310,0.000586,-0.001288,  17.975,    25.8,0
  2064.0,-0.000310,-0.000313,0.000542,-0.001374,  17.974,    25.8,0
  2065.0,-0.000320,-0.000329,0.000722,-0.001374,  17.976,    25.8,0
  2066.0,-0.000331,-0.000329,0.000586,-0.001374,  17.976,    25.8,0
  2067.0,-0.000346,-0.000309,0.000586,-0.001461,  17.974,    25.8,0
  2068.0,-0.000310,-0.000313,0.000676,-0.001279,  17.973,    25.9,0
  2069.0,-0.000310,-0.000301,0.000676,-0.001365,  17.972,    25.9,0
  2070.0,-0.000316,-0.000309,0.000630,-0.001470,  17.972,    25.9,0
  2071.0,-0.000305,-0.000297,0.000632,-0.001374,  17.975,    25.9,0
  2072.0,-0.000300,-0.000293,0.000495,-0.001461,  17.973,    25.9,0
  2073.0,-0.000336,-0.000289,0.000630,-0.001443,  17.971,    25.9,0
  2074.0,-0.000331,-0.000297,0.000586,-0.001711,  17.966,    25.9,0
  2075.0,-0.000305,-0.000305,0.000495,-0.001374,  17.960,    25.9,0
  2076.0,-0.000310,-0.000322,0.000676,-0.001461,  17.955,    26.0,0
  2077.0,-0.000321,-0.000322,0.000586,-0.001374,  17.951,    26.0,0
  2078.0,-0.000310,-0.000297,0.000495,-0.001461,  17.951,    26.0,0
  2079.0,-0.000320,-0.000301,0.000586,-0.001634,  17.948,    26.0,0
  2080.0,-0.000315,-0.000305,0.000586,-0.001461,  17.952,    26.0,0
  2081.0,-0.000310,-0.000317,0.000586,-0.001461,  17.953,    26.0,0
  2082.0,-0.000310,-0.000313,0.000586,-0.001711,  17.955,    26.0,0
  2083.0,-0.000315,-0.000316,0.000676,-0.001452,  17.950,    26.0,0
  2084.0,-0.000330,-0.000317,0.000586,-0.001201,  17.958,    26.0,0
  2085.0,-0.000330,-0.000317,0.000676,-0.001702,  17.954,    26.1,0
  2086.0,-0.000346,-0.000321,0.000720,-0.001625,  17.965,    26.1,0
  2087.0,-0.000325,-0.000341,0.000764,-0.001625,  17.962,    26.1,0
  2088.0,-0.000351,-0.000329,0.000720,-0.001720,  17.964,    26.1,0
  2089.0,-0.000341,-0.000329,0.000676,-0.001625,  17.962,    26.1,0
  2090.0,-0.000351,-0.000329,0.000764,-0.001443,  17.965,    26.1,0
  2091.0,-0.000356,-0.000333,0.000720,-0.002308,  17.970,    26.1,0
  2092.0,-0.000346,-0.000337,0.000676,-0.001625,  17.970,    26.1,0
  2093.0,-0.000336,-0.000337,0.000764,-0.001443,  17.969,    26.2,0
  2094.0,-0.000325,-0.000337,0.000673,-0.001443,  17.975,    26.2,0
