Run Name,20220915_10300_dsnPPR10_1Cy3_2AF_60delay
Run Date,08:08:59 PM   09-16-22
Method Name,0.75ml/min 100 uL inject 4WL FRET
Export Format Version, 1.00
Method ID,  932
Points/Second, 1.00
Number of Records,   2150
Offset from Run Start Time,00:00:00
Run End Time,00:35:35
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,<Not Selected>
QuadTec 3, (550.0 nm), AU
QuadTec 4, (650.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,Tube Number
Time,QuadTec 1,QuadTec 2,QuadTec 3,QuadTec 4,Conductivity,Volume,Fraction
  1914.0,0.000065,-0.000115,0.004609,-0.001207,  17.930,    23.9,0
  1915.0,0.000060,-0.000111,0.004520,-0.001198,  17.920,    23.9,0
  1916.0,0.000025,-0.000103,0.004431,-0.001380,  17.911,    24.0,0
  1917.0,0.000020,-0.000114,0.004342,-0.001016,  17.907,    24.0,0
  1918.0,0.000025,-0.000123,0.004298,-0.001189,  17.900,    24.0,0
  1919.0,0.000014,-0.000130,0.004208,-0.001189,  17.893,    24.0,0
  1920.0,0.000035,-0.000130,0.004119,-0.001189,  17.894,    24.0,0
  1921.0,0.000020,-0.000123,0.004121,-0.000582,  17.886,    24.0,0
  1922.0,-0.000016,-0.000119,0.004032,-0.000929,  17.882,    24.0,0
  1923.0,-0.000001,-0.000119,0.003988,-0.000842,  17.876,    24.0,0
  1924.0,-0.000016,-0.000115,0.003899,-0.000938,  17.862,    24.0,0
  1925.0,-0.000031,-0.000142,0.003810,-0.000783,  17.869,    24.1,0
  1926.0,-0.000031,-0.000146,0.003722,-0.000783,  17.866,    24.1,0
  1927.0,-0.000057,-0.000142,0.003633,-0.001207,  17.862,    24.1,0
  1928.0,-0.000077,-0.000162,0.003500,-0.000938,  17.855,    24.1,0
  1929.0,-0.000066,-0.000147,0.003411,-0.001198,  17.864,    24.1,0
  1930.0,-0.000060,-0.000147,0.003367,-0.001207,  17.727,    24.1,0
  1931.0,-0.000081,-0.000155,0.003277,-0.001207,  17.854,    24.1,0
  1932.0,-0.000066,-0.000146,0.003144,-0.001111,  17.855,    24.1,0
  1933.0,-0.000081,-0.000134,0.003146,-0.001450,  17.845,    24.2,0
  1934.0,-0.000091,-0.000130,0.003057,-0.001276,  17.725,    24.2,0
  1935.0,-0.000086,-0.000146,0.002969,-0.001276,  17.848,    24.2,0
  1936.0,-0.000107,-0.000166,0.002880,-0.001285,  17.851,    24.2,0
  1937.0,-0.000096,-0.000162,0.002792,-0.001207,  17.846,    24.2,0
  1938.0,-0.000106,-0.000158,0.002703,-0.001120,  17.845,    24.2,0
  1939.0,-0.000122,-0.000158,0.002659,-0.001120,  17.844,    24.2,0
  1940.0,-0.000132,-0.000154,0.002659,-0.001207,  17.839,    24.3,0
  1941.0,-0.000132,-0.000146,0.002482,-0.001285,  17.828,    24.3,0
  1942.0,-0.000111,-0.000150,0.002438,-0.001198,  17.837,    24.3,0
  1943.0,-0.000122,-0.000146,0.002350,-0.001025,  17.834,    24.3,0
  1944.0,-0.000126,-0.000154,0.002306,-0.001111,  17.823,    24.3,0
  1945.0,-0.000131,-0.000170,0.002217,-0.000851,  17.816,    24.3,0
  1946.0,-0.000121,-0.000150,0.001994,-0.001016,  17.809,    24.3,0
  1947.0,-0.000146,-0.000149,0.001994,-0.001198,  17.808,    24.3,0
  1948.0,-0.000156,-0.000170,0.001997,-0.001207,  17.801,    24.4,0
  1949.0,-0.000172,-0.000201,0.001953,-0.001016,  17.799,    24.4,0
  1950.0,-0.000187,-0.000213,0.001864,-0.001276,  15.978,    24.4,0
  1951.0,-0.000192,-0.000205,0.001732,-0.001111,  17.880,    24.4,0
  1952.0,-0.000212,-0.000221,0.001732,-0.001025,  17.877,    24.4,0
  1953.0,-0.000232,-0.000253,0.001600,-0.001389,  17.880,    24.4,0
  1954.0,-0.000247,-0.000248,0.001556,-0.001294,  17.873,    24.4,0
  1955.0,-0.000283,-0.000264,0.001511,-0.001303,  17.874,    24.4,0
  1956.0,-0.000273,-0.000268,0.001423,-0.001380,  17.871,    24.5,0
  1957.0,-0.000277,-0.000288,0.001379,-0.001120,  17.866,    24.5,0
  1958.0,-0.000267,-0.000268,0.001335,-0.000947,  17.867,    24.5,0
  1959.0,-0.000277,-0.000256,0.001200,-0.000774,  17.869,    24.5,0
  1960.0,-0.000292,-0.000288,0.001156,-0.001303,  17.868,    24.5,0
  1961.0,-0.000302,-0.000312,0.001156,-0.001216,  17.859,    24.5,0
  1962.0,-0.000302,-0.000300,0.001068,-0.001285,  17.863,    24.5,0
  1963.0,-0.000307,-0.000292,0.001071,-0.001632,  17.864,    24.5,0
  1964.0,-0.000328,-0.000312,0.001115,-0.001467,  17.869,    24.5,0
  1965.0,-0.000328,-0.000295,0.000846,-0.001467,  17.865,    24.6,0
  1966.0,-0.000328,-0.000323,0.000892,-0.001554,  17.868,    24.6,0
  1967.0,-0.000338,-0.000311,0.000939,-0.001728,  17.872,    24.6,0
  1968.0,-0.000343,-0.000331,0.000851,-0.001363,  17.355,    24.6,0
  1969.0,-0.000353,-0.000315,0.000895,-0.001372,  17.337,    24.6,0
  1970.0,-0.000338,-0.000328,0.000760,-0.001285,  17.327,    24.6,0
  1971.0,-0.000342,-0.000339,0.000713,-0.001641,  17.316,    24.6,0
  1972.0,-0.000363,-0.000339,0.000716,-0.001389,  17.302,    24.6,0
  1973.0,-0.000342,-0.000347,0.000672,-0.001120,  17.293,    24.7,0
  1974.0,-0.000337,-0.000364,0.000628,-0.001294,  17.269,    24.7,0
  1975.0,-0.000368,-0.000356,0.000719,-0.001198,  17.257,    24.7,0
  1976.0,-0.000337,-0.000356,0.000674,-0.001380,  17.245,    24.7,0
  1977.0,-0.000363,-0.000359,0.000674,-0.001207,  17.232,    24.7,0
  1978.0,-0.000378,-0.000339,0.000630,-0.001467,  17.216,    24.7,0
  1979.0,-0.000363,-0.000335,0.000630,-0.001641,  17.200,    24.7,0
  1980.0,-0.000363,-0.000375,0.000540,-0.001285,  17.184,    24.8,0
  1981.0,-0.000379,-0.000379,0.000540,-0.001198,  17.170,    24.8,0
  1982.0,-0.000368,-0.000375,0.000452,-0.001198,  17.150,    24.8,0
  1983.0,-0.000379,-0.000379,0.000496,-0.001372,  17.140,    24.8,0
  1984.0,-0.000379,-0.000375,0.000452,-0.001216,  17.126,    24.8,0
  1985.0,-0.000368,-0.000387,0.000452,-0.001025,  17.113,    24.8,0
  1986.0,-0.000368,-0.000371,0.000317,-0.001198,  17.100,    24.8,0
  1987.0,-0.000384,-0.000375,0.000408,-0.001111,  17.083,    24.8,0
  1988.0,-0.000378,-0.000375,0.000320,-0.001294,  17.075,    24.9,0
  1989.0,-0.000389,-0.000375,0.000455,-0.001294,  17.060,    24.9,0
  1990.0,-0.000389,-0.000367,0.000499,-0.001458,  17.043,    24.9,0
  1991.0,-0.000363,-0.000371,0.000320,-0.001380,  17.032,    24.9,0
  1992.0,-0.000383,-0.000366,0.000276,-0.001380,  17.011,    24.9,0
  1993.0,-0.000414,-0.000375,0.000229,-0.001476,  17.004,    24.9,0
  1994.0,-0.000414,-0.000379,0.000320,-0.001380,  16.988,    24.9,0
  1995.0,-0.000408,-0.000382,0.000276,-0.002162,  16.964,    24.9,0
  1996.0,-0.000388,-0.000399,0.000142,-0.001554,  16.947,    25.0,0
  1997.0,-0.000409,-0.000427,0.000276,-0.001372,  16.931,    25.0,0
  1998.0,-0.000420,-0.000407,0.000276,-0.001545,  16.909,    25.0,0
  1999.0,-0.000409,-0.000403,0.000276,-0.001372,  16.894,    25.0,0
  2000.0,-0.000399,-0.000387,0.000185,-0.001563,  16.885,    25.0,0
  2001.0,-0.000394,-0.000387,0.000232,-0.001372,  16.859,    25.0,0
  2002.0,-0.000404,-0.000370,0.000188,-0.001380,  16.850,    25.0,0
  2003.0,-0.000389,-0.000383,0.000144,-0.001554,  16.842,    25.0,0
  2004.0,-0.000383,-0.000411,0.000367,-0.001545,  16.817,    25.0,0
  2005.0,-0.000393,-0.000395,0.000279,-0.001363,  16.804,    25.1,0
  2006.0,-0.000414,-0.000406,0.000188,-0.001458,  16.595,    25.1,0
  2007.0,-0.000430,-0.000390,0.000232,-0.001554,  16.561,    25.1,0
  2008.0,-0.000419,-0.000394,0.000144,-0.001207,  17.318,    25.1,0
  2009.0,-0.000424,-0.000398,0.000144,-0.001380,  17.425,    25.1,0
  2010.0,-0.000404,-0.000403,0.000144,-0.001380,  17.426,    25.1,0
  2011.0,-0.000408,-0.000406,0.000100,-0.001467,  17.420,    25.1,0
  2012.0,-0.000419,-0.000414,0.000191,-0.001554,  17.421,    25.1,0
  2013.0,-0.000440,-0.000414,0.000235,-0.001563,  17.407,    25.2,0
  2014.0,-0.000429,-0.000414,0.000235,-0.001129,  17.404,    25.2,0
  2015.0,-0.000445,-0.000414,0.000100,-0.001043,  17.402,    25.2,0
  2016.0,-0.000440,-0.000430,0.000144,-0.001303,  17.385,    25.2,0
  2017.0,-0.000434,-0.000406,0.000010,-0.001303,  17.374,    25.2,0
  2018.0,-0.000434,-0.000426,0.000056,-0.001216,  17.371,    25.2,0
  2019.0,-0.000444,-0.000434,0.000100,-0.001554,  17.362,    25.2,0
  2020.0,-0.000450,-0.000446,0.000100,-0.001806,  17.361,    25.3,0
  2021.0,-0.000449,-0.000441,0.000147,-0.001285,  17.354,    25.3,0
  2022.0,-0.000470,-0.000445,0.000010,-0.001216,  17.344,    25.3,0
  2023.0,-0.000454,-0.000450,0.000010,-0.001641,  17.260,    25.3,0
  2024.0,-0.000460,-0.000284,0.000056,-0.001910,  17.355,    25.3,0
  2025.0,-0.000395,-0.000407,0.000056,-0.001389,  17.350,    25.3,0
  2026.0,-0.000429,-0.000426,-0.000034,-0.001467,  17.340,    25.3,0
  2027.0,-0.000476,-0.000442,0.000056,-0.001563,  17.332,    25.3,0
  2028.0,-0.000470,-0.000430,0.000056,-0.001554,  17.314,    25.4,0
  2029.0,-0.000465,-0.000434,0.000010,-0.001641,  17.316,    25.4,0
  2030.0,-0.000439,-0.000442,0.000100,-0.001380,  17.297,    25.4,0
  2031.0,-0.000450,-0.000445,0.000012,-0.001372,  17.290,    25.4,0
  2032.0,-0.000465,-0.000450,-0.000034,-0.001641,  17.284,    25.4,0
  2033.0,-0.000470,-0.000466,0.000056,-0.001641,  17.273,    25.4,0
  2034.0,-0.000480,-0.000474,0.000103,-0.001180,  17.260,    25.4,0
  2035.0,-0.000465,-0.000458,0.000367,-0.001363,  17.253,    25.4,0
  2036.0,-0.000470,-0.000466,0.000147,-0.001650,  17.242,    25.5,0
  2037.0,-0.000465,-0.000458,0.000147,-0.001563,  17.233,    25.5,0
  2038.0,-0.000460,-0.000461,0.000100,-0.001728,  17.223,    25.5,0
  2039.0,-0.000496,-0.000458,0.000056,-0.001632,  17.212,    25.5,0
  2040.0,-0.000480,-0.000466,0.000100,-0.001814,  17.193,    25.5,0
  2041.0,-0.000490,-0.000474,0.000056,-0.001554,  17.187,    25.5,0
  2042.0,-0.000511,-0.000450,0.000100,-0.001467,  17.177,    25.5,0
  2043.0,-0.000485,-0.000462,0.000056,-0.001641,  17.166,    25.5,0
  2044.0,-0.000490,-0.000461,0.000100,-0.001901,  17.154,    25.5,0
  2045.0,-0.000516,-0.000461,0.000098,-0.001997,  17.145,    25.6,0
  2046.0,-0.000490,-0.000465,0.000100,-0.001997,  17.134,    25.6,0
  2047.0,-0.000516,-0.000482,0.000056,-0.001728,  17.122,    25.6,0
  2048.0,-0.000526,-0.000489,0.000100,-0.001997,  17.111,    25.6,0
  2049.0,-0.000506,-0.000477,0.000012,-0.001988,  16.719,    25.6,0
  2050.0,-0.000506,-0.000473,-0.000032,-0.001719,  17.756,    25.6,0
  2051.0,-0.000511,-0.000497,-0.000078,-0.001623,  17.929,    25.6,0
  2052.0,-0.000516,-0.000477,0.000012,-0.001814,  17.935,    25.6,0
  2053.0,-0.000516,-0.000485,0.000012,-0.001728,  17.937,    25.7,0
  2054.0,-0.000495,-0.000489,-0.000078,-0.001892,  17.935,    25.7,0
  2055.0,-0.000511,-0.000497,0.000012,-0.001728,  17.937,    25.7,0
  2056.0,-0.000527,-0.000490,-0.000032,-0.001988,  17.934,    25.7,0
  2057.0,-0.000506,-0.000494,0.000012,-0.001641,  17.934,    25.7,0
  2058.0,-0.000501,-0.000493,0.000056,-0.001728,  17.935,    25.7,0
  2059.0,-0.000506,-0.000477,0.000012,-0.001901,  17.932,    25.7,0
  2060.0,-0.000511,-0.000473,0.000012,-0.001554,  17.930,    25.8,0
  2061.0,-0.000516,-0.000477,-0.000034,-0.001632,  17.253,    25.8,0
  2062.0,-0.000521,-0.000473,0.000010,-0.001650,  17.141,    25.8,0
  2063.0,-0.000511,-0.000482,0.000056,-0.001641,  17.131,    25.8,0
  2064.0,-0.000496,-0.000477,0.000100,-0.001814,  17.122,    25.8,0
  2065.0,-0.000506,-0.000498,0.000144,-0.001458,  17.108,    25.8,0
  2066.0,-0.000501,-0.000482,0.000056,-0.001971,  17.099,    25.8,0
  2067.0,-0.000476,-0.000481,0.000056,-0.001623,  17.092,    25.8,0
  2068.0,-0.000476,-0.000478,0.000010,-0.001545,  17.076,    25.9,0
  2069.0,-0.000482,-0.000482,0.000010,-0.001380,  17.073,    25.9,0
  2070.0,-0.000476,-0.000466,0.000056,-0.001476,  17.065,    25.9,0
  2071.0,-0.000476,-0.000454,0.000144,-0.001563,  17.047,    25.9,0
  2072.0,-0.000491,-0.000450,0.000010,-0.001467,  17.049,    25.9,0
  2073.0,-0.000487,-0.000458,0.000056,-0.001910,  17.035,    25.9,0
  2074.0,-0.000481,-0.000469,0.000232,-0.002414,  17.031,    25.9,0
  2075.0,-0.000497,-0.000482,0.000054,-0.001997,  17.022,    25.9,0
  2076.0,-0.000507,-0.000461,0.000144,-0.001728,  17.014,    26.0,0
  2077.0,-0.000491,-0.000490,0.000144,-0.001650,  17.000,    26.0,0
  2078.0,-0.000496,-0.000482,0.000010,-0.001467,  16.995,    26.0,0
  2079.0,-0.000476,-0.000486,0.000056,-0.001728,  16.982,    26.0,0
  2080.0,-0.000491,-0.000470,0.000191,-0.001641,  16.975,    26.0,0
  2081.0,-0.000496,-0.000486,0.000100,-0.001719,  16.963,    26.0,0
  2082.0,-0.000491,-0.000482,0.000100,-0.001892,  16.945,    26.0,0
  2083.0,-0.000486,-0.000493,0.000056,-0.001892,  16.934,    26.0,0
  2084.0,-0.000481,-0.000478,-0.000081,-0.002240,  16.897,    26.0,0
  2085.0,-0.000487,-0.000474,0.000100,-0.001736,  17.889,    26.1,0
  2086.0,0.094741,-0.000670,-0.000120,-0.001745,  17.809,    26.1,0
  2087.0,0.080587,-0.000980,-0.000342,-0.001928,  17.922,    26.1,0
  2088.0,0.030508,-0.001082,-0.000339,-0.002284,  17.922,    26.1,0
  2089.0,0.010733,-0.001125,-0.000339,-0.002110,  17.922,    26.1,0
  2090.0,0.003361,-0.001133,-0.000386,-0.002023,  17.926,    26.1,0
  2091.0,0.000658,-0.001121,-0.000339,-0.001945,  17.927,    26.1,0
  2092.0,-0.000492,-0.001137,-0.000339,-0.001694,  17.926,    26.1,0
  2093.0,-0.000943,-0.001145,-0.000474,-0.002119,  17.932,    26.2,0
  2094.0,-0.001098,-0.001149,-0.000386,-0.001954,  17.925,    26.2,0
  2095.0,-0.001163,-0.001156,-0.000474,-0.002119,  17.932,    26.2,0
  2096.0,-0.001198,-0.001145,-0.000474,-0.002023,  17.927,    26.2,0
  2097.0,-0.001203,-0.001153,-0.000295,-0.001945,  17.925,    26.2,0
  2098.0,-0.001198,-0.001165,-0.000295,-0.002032,  17.927,    26.2,0
  2099.0,-0.001223,-0.001169,-0.000430,-0.002379,  17.922,    26.2,0
  2100.0,-0.001213,-0.001169,-0.000386,-0.002214,  17.918,    26.3,0
  2101.0,-0.001239,-0.001173,-0.000339,-0.002388,  17.907,    26.3,0
  2102.0,-0.001213,-0.001157,-0.000339,-0.002370,  17.908,    26.3,0
  2103.0,-0.001203,-0.001145,-0.000339,-0.002301,  17.907,    26.3,0
  2104.0,-0.001224,-0.001153,-0.000383,-0.002127,  17.907,    26.3,0
  2105.0,-0.001234,-0.001165,-0.000339,-0.002023,  17.911,    26.3,0
  2106.0,-0.001219,-0.001161,-0.000430,-0.002457,  17.904,    26.3,0
  2107.0,-0.001214,-0.001153,-0.000339,-0.002370,  17.905,    26.3,0
  2108.0,-0.001219,-0.001157,-0.000295,-0.001850,  17.901,    26.4,0
  2109.0,-0.001193,-0.001149,-0.000430,-0.002023,  17.896,    26.4,0
  2110.0,-0.001188,-0.001145,-0.000430,-0.002292,  17.894,    26.4,0
  2111.0,-0.001214,-0.001161,-0.000295,-0.002188,  17.893,    26.4,0
  2112.0,-0.001209,-0.001157,-0.000430,-0.002379,  17.894,    26.4,0
  2113.0,-0.001235,-0.001142,-0.000383,-0.002127,  17.891,    26.4,0
  2114.0,-0.001214,-0.001150,-0.000339,-0.001858,  17.884,    26.4,0
  2115.0,-0.001199,-0.001149,-0.000430,-0.002379,  17.878,    26.4,0
  2116.0,-0.001209,-0.001150,-0.000383,-0.002032,  17.885,    26.5,0
  2117.0,-0.001214,-0.001149,-0.000339,-0.001772,  17.888,    26.5,0
  2118.0,-0.001219,-0.001173,-0.000474,-0.002032,  17.881,    26.5,0
  2119.0,-0.001229,-0.001169,-0.000474,-0.002292,  17.881,    26.5,0
  2120.0,-0.001229,-0.001169,-0.000339,-0.001919,  17.885,    26.5,0
  2121.0,-0.001224,-0.001181,-0.000474,-0.002292,  17.886,    26.5,0
  2122.0,-0.001234,-0.001177,-0.000383,-0.002041,  17.896,    26.5,0
  2123.0,-0.001234,-0.001181,-0.000430,-0.002205,  17.895,    26.5,0
  2124.0,-0.001239,-0.001173,-0.000474,-0.002119,  17.904,    26.5,0
  2125.0,-0.001234,-0.001189,-0.000383,-0.002032,  17.901,    26.6,0
  2126.0,-0.001244,-0.001177,-0.000339,-0.002301,  17.903,    26.6,0
  2127.0,-0.001234,-0.001177,-0.000383,-0.002388,  17.909,    26.6,0
  2128.0,-0.001244,-0.001181,-0.000474,-0.002457,  17.908,    26.6,0
  2129.0,-0.001244,-0.001181,-0.000430,-0.002553,  17.907,    26.6,0
  2130.0,-0.001260,-0.001193,-0.000474,-0.002214,  17.904,    26.6,0
  2131.0,-0.001255,-0.001192,-0.000474,-0.002379,  17.906,    26.6,0
  2132.0,-0.001234,-0.001205,-0.000339,-0.001954,  17.909,    26.6,0
  2133.0,-0.001244,-0.001181,-0.000383,-0.002214,  17.905,    26.7,0
  2134.0,-0.001239,-0.001177,-0.000339,-0.002205,  17.908,    26.7,0
  2135.0,-0.001224,-0.001161,-0.000295,-0.001780,  17.907,    26.7,0
