Run Name,20220915_dsnPPR10_1Cy3_2AF_0delay
Run Date,06:14:10 PM   09-16-22
Method Name,0.75ml/min 100 uL inject 4WL FRET
Export Format Version, 1.00
Method ID,  928
Points/Second, 1.00
Number of Records,   2152
Offset from Run Start Time,00:00:00
Run End Time,00:35:30
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,<Not Selected>
QuadTec 3, (550.0 nm), AU
QuadTec 4, (650.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,Tube Number
Time,QuadTec 1,QuadTec 2,QuadTec 3,QuadTec 4,Conductivity,Volume,Fraction
    39.0,0.000009,0.000011,0.000127,0.000190,  17.936,     0.5,0
    40.0,0.000014,0.000006,0.000174,0.000266,  17.937,     0.5,0
    41.0,0.000009,-0.000001,0.000217,0.000027,  17.935,     0.5,0
    42.0,0.000009,0.000014,0.000127,-0.000068,  17.930,     0.5,0
    43.0,0.000004,0.000002,0.000174,-0.000068,  17.931,     0.5,0
    44.0,0.000014,0.000006,0.000263,-0.000059,  17.931,     0.6,0
    45.0,0.000009,-0.000005,0.000217,-0.000059,  17.930,     0.6,0
    46.0,0.000024,-0.000013,0.000174,-0.000583,  17.931,     0.6,0
    47.0,0.000019,-0.000017,0.000263,0.000113,  17.935,     0.6,0
    48.0,0.000009,-0.000021,0.000174,0.000284,  17.930,     0.6,0
    49.0,0.000014,-0.000001,0.000263,-0.000068,  17.922,     0.6,0
    50.0,0.000009,-0.000009,0.000084,-0.000316,  17.926,     0.6,0
    51.0,0.000009,-0.000022,-0.000095,-0.000420,  17.920,     0.6,0
    52.0,-0.000017,-0.000005,-0.000006,-0.000325,  17.913,     0.6,0
    53.0,-0.000011,-0.000025,-0.000095,-0.000488,  17.915,     0.7,0
    54.0,-0.000027,-0.000009,-0.000006,-0.000316,  17.917,     0.7,0
    55.0,-0.000016,-0.000018,-0.000006,-0.000239,  17.915,     0.7,0
    56.0,-0.000011,-0.000022,-0.000095,-0.000230,  17.923,     0.7,0
    57.0,-0.000032,-0.000029,0.000038,-0.000059,  17.927,     0.7,0
    58.0,-0.000046,0.000029,-0.000049,-0.000239,  17.932,     0.7,0
    59.0,0.000078,0.000318,-0.000009,-0.000402,  17.924,     0.7,0
    60.0,0.000302,0.000263,0.000041,-0.000153,  17.922,     0.8,0
    61.0,0.000142,0.000143,0.000041,-0.000334,  17.920,     0.8,0
    62.0,0.000073,0.000069,-0.000228,-0.000325,  17.920,     0.8,0
    63.0,0.000028,0.000022,-0.000139,-0.000230,  17.919,     0.8,0
    64.0,-0.000002,-0.000002,0.000041,-0.000230,  17.920,     0.8,0
    65.0,-0.000007,-0.000018,-0.000095,0.000113,  17.920,     0.8,0
    66.0,-0.000032,-0.000006,0.000041,-0.000230,  17.912,     0.8,0
    67.0,-0.000037,-0.000009,-0.000049,-0.000068,  17.903,     0.8,0
    68.0,-0.000032,-0.000013,0.000081,-0.000470,  17.909,     0.9,0
    69.0,-0.000027,-0.000017,0.000127,-0.000316,  17.904,     0.9,0
    70.0,-0.000017,-0.000021,-0.000006,-0.000307,  17.900,     0.9,0
    71.0,-0.000022,-0.000037,0.000038,-0.000135,  17.901,     0.9,0
    72.0,-0.000011,-0.000009,0.000084,-0.000316,  17.896,     0.9,0
    73.0,-0.000012,-0.000018,0.000084,-0.000212,  17.904,     0.9,0
    74.0,-0.000007,-0.000013,0.000038,-0.000144,  17.901,     0.9,0
    75.0,-0.000012,-0.000001,-0.000095,-0.000574,  17.901,     0.9,0
    76.0,0.000008,0.000006,0.000038,-0.000411,  17.906,     0.9,0
    77.0,0.000013,0.000029,0.000081,-0.000239,  17.910,     1.0,0
    78.0,0.000028,0.000014,-0.000052,-0.000813,  17.911,     1.0,0
    79.0,0.000028,0.000014,0.000038,-0.000393,  17.911,     1.0,0
    80.0,0.000023,0.000002,0.000081,-0.000230,  17.908,     1.0,0
    81.0,0.000013,0.000010,-0.000052,-0.000221,  17.912,     1.0,0
    82.0,0.000013,0.000030,0.000038,-0.000221,  17.912,     1.0,0
    83.0,0.000013,0.000038,0.000081,0.000113,  17.913,     1.0,0
    84.0,-0.000003,0.000050,-0.000052,-0.000040,  17.903,     1.1,0
    85.0,0.000018,0.000045,0.000081,-0.000050,  17.911,     1.1,0
    86.0,0.000022,0.000033,0.000125,-0.000059,  17.909,     1.1,0
    87.0,0.000032,0.000029,-0.000052,0.000036,  17.908,     1.1,0
    88.0,0.000043,0.000041,-0.000052,-0.000135,  17.909,     1.1,0
    89.0,0.000044,0.000022,0.000125,-0.000230,  17.914,     1.1,0
    90.0,0.000028,0.000014,-0.000052,-0.000565,  17.911,     1.1,0
    91.0,0.000008,0.000022,-0.000009,-0.000479,  17.907,     1.1,0
    92.0,0.000008,0.000014,0.000081,-0.000230,  17.908,     1.2,0
    93.0,0.000003,-0.000014,-0.000009,-0.000144,  17.905,     1.2,0
    94.0,0.000003,0.000006,-0.000052,-0.000059,  17.899,     1.2,0
    95.0,-0.000003,-0.000002,0.000038,-0.000153,  17.899,     1.2,0
    96.0,0.000003,0.000002,-0.000052,-0.000221,  17.897,     1.2,0
    97.0,0.000008,-0.000002,-0.000009,-0.000230,  17.897,     1.2,0
    98.0,-0.000007,0.000014,0.000127,-0.000393,  17.891,     1.2,0
    99.0,-0.000013,0.000010,0.000171,-0.000393,  17.893,     1.2,0
   100.0,-0.000008,-0.000010,0.000171,-0.000402,  17.886,     1.3,0
   101.0,-0.000013,-0.000009,0.000127,-0.000402,  17.890,     1.3,0
   102.0,-0.000007,-0.000009,0.000127,-0.000393,  17.895,     1.3,0
   103.0,-0.000002,-0.000033,0.000127,-0.000736,  17.887,     1.3,0
   104.0,-0.000017,-0.000025,0.000127,-0.000221,  17.901,     1.3,0
   105.0,-0.000017,-0.000021,0.000125,-0.000126,  17.895,     1.3,0
   106.0,-0.000028,-0.000030,0.000127,-0.000221,  17.898,     1.3,0
   107.0,-0.000023,-0.000005,0.000081,0.000018,  17.898,     1.3,0
   108.0,-0.000007,-0.000010,0.000035,0.000113,  17.901,     1.4,0
   109.0,-0.000002,-0.000010,-0.000185,-0.000316,  17.906,     1.4,0
   110.0,-0.000002,-0.000006,-0.000052,-0.000068,  17.900,     1.4,0
   111.0,-0.000008,-0.000018,-0.000006,-0.000068,  17.905,     1.4,0
   112.0,-0.000002,-0.000009,-0.000052,-0.000059,  17.904,     1.4,0
   113.0,-0.000023,-0.000033,-0.000052,-0.000144,  17.901,     1.4,0
   114.0,-0.000028,-0.000021,0.000081,-0.000384,  17.902,     1.4,0
   115.0,-0.000028,-0.000045,-0.000052,-0.000393,  17.902,     1.4,0
   116.0,-0.000032,-0.000033,0.000084,-0.000325,  17.903,     1.5,0
   117.0,-0.000032,-0.000049,-0.000006,-0.000135,  17.897,     1.5,0
   118.0,-0.000037,-0.000045,-0.000052,-0.000230,  17.900,     1.5,0
   119.0,-0.000048,-0.000029,0.000081,-0.001003,  17.900,     1.5,0
   120.0,-0.000048,-0.000033,-0.000052,-0.000659,  17.900,     1.5,0
   121.0,-0.000043,-0.000041,-0.000052,-0.000393,  17.907,     1.5,0
   122.0,-0.000017,-0.000041,0.000038,-0.000316,  17.900,     1.5,0
   123.0,-0.000032,-0.000049,-0.000052,-0.000307,  17.897,     1.5,0
   124.0,-0.000033,-0.000057,-0.000052,-0.000574,  17.897,     1.6,0
   125.0,-0.000032,-0.000057,0.000038,-0.000307,  17.889,     1.6,0
   126.0,-0.000053,-0.000041,-0.000009,-0.000565,  17.892,     1.6,0
   127.0,-0.000037,-0.000045,0.000038,-0.000574,  17.887,     1.6,0
   128.0,-0.000048,-0.000044,0.000127,-0.000659,  17.885,     1.6,0
   129.0,-0.000043,-0.000029,0.000038,-0.000461,  17.875,     1.6,0
   130.0,-0.000023,-0.000028,-0.000006,-0.000479,  17.868,     1.6,0
   131.0,-0.000023,-0.000021,-0.000006,-0.000470,  17.871,     1.6,0
   132.0,-0.000033,-0.000025,0.000081,-0.000822,  17.868,     1.7,0
   133.0,-0.000018,-0.000010,-0.000052,-0.000745,  17.865,     1.7,0
   134.0,-0.000008,-0.000005,0.000127,-0.000393,  17.863,     1.7,0
   135.0,-0.000018,-0.000029,0.000081,-0.000574,  17.860,     1.7,0
   136.0,-0.000018,-0.000017,-0.000009,-0.000393,  17.859,     1.7,0
   137.0,-0.000043,-0.000013,0.000038,-0.000479,  17.858,     1.7,0
   138.0,-0.000033,-0.000033,0.000081,-0.000565,  17.857,     1.7,0
   139.0,-0.000038,-0.000021,-0.000052,-0.000565,  17.853,     1.7,0
   140.0,-0.000049,-0.000037,0.000038,-0.000384,  17.851,     1.8,0
   141.0,-0.000028,-0.000037,0.000125,-0.000402,  17.851,     1.8,0
   142.0,-0.000023,-0.000041,-0.000009,-0.000908,  17.849,     1.8,0
   143.0,-0.000049,-0.000057,0.000081,-0.000307,  17.855,     1.8,0
   144.0,-0.000039,-0.000041,0.000081,-0.000393,  17.851,     1.8,0
   145.0,-0.000023,-0.000037,-0.000052,-0.000298,  17.860,     1.8,0
   146.0,-0.000033,-0.000049,0.000081,-0.000384,  17.859,     1.8,0
   147.0,-0.000054,-0.000065,0.000125,-0.000479,  17.867,     1.8,0
   148.0,-0.000049,-0.000049,-0.000009,-0.000384,  17.863,     1.9,0
   149.0,-0.000049,-0.000057,0.000078,-0.000565,  17.870,     1.9,0
   150.0,-0.000048,-0.000057,-0.000055,-0.000411,  17.867,     1.9,0
   151.0,-0.000038,-0.000053,-0.000009,-0.000754,  17.874,     1.9,0
   152.0,-0.000043,-0.000050,-0.000052,-0.000840,  17.878,     1.9,0
   153.0,-0.000033,-0.000069,0.000035,-0.000402,  17.869,     1.9,0
   154.0,-0.000023,-0.000054,-0.000009,-0.000289,  17.873,     1.9,0
   155.0,-0.000008,-0.000049,0.000081,-0.000461,  17.874,     1.9,0
   156.0,-0.000003,-0.000046,0.000125,-0.000651,  17.868,     2.0,0
   157.0,-0.000003,-0.000021,0.000081,-0.000736,  17.869,     2.0,0
   158.0,-0.000003,-0.000033,0.000078,-0.000736,  17.868,     2.0,0
   159.0,-0.000029,-0.000037,0.000035,-0.000050,  17.869,     2.0,0
   160.0,-0.000013,-0.000045,0.000035,-0.000298,  17.867,     2.0,0
   161.0,-0.000014,-0.000037,-0.000098,-0.000402,  17.873,     2.0,0
   162.0,-0.000029,-0.000069,0.000125,-0.000393,  17.865,     2.0,0
   163.0,-0.000044,-0.000061,-0.000009,-0.000298,  17.866,     2.0,0
   164.0,-0.000049,-0.000049,0.000035,-0.000135,  17.864,     2.0,0
   165.0,-0.000039,-0.000033,-0.000009,-0.000307,  17.872,     2.1,0
   166.0,-0.000044,-0.000049,0.000035,-0.000470,  17.871,     2.1,0
   167.0,-0.000049,-0.000053,-0.000009,-0.000899,  17.871,     2.1,0
   168.0,-0.000044,-0.000053,0.000081,-0.000488,  17.873,     2.1,0
   169.0,-0.000043,-0.000037,0.000081,-0.000565,  17.874,     2.1,0
   170.0,-0.000039,-0.000041,0.000035,-0.000659,  17.870,     2.1,0
   171.0,-0.000039,-0.000049,0.000081,-0.000488,  17.869,     2.1,0
   172.0,-0.000039,-0.000033,0.000081,-0.000384,  17.869,     2.2,0
   173.0,-0.000054,-0.000053,-0.000052,-0.000488,  17.868,     2.2,0
   174.0,-0.000049,-0.000053,0.000125,-0.000402,  17.865,     2.2,0
   175.0,-0.000038,-0.000053,0.000081,-0.000470,  17.860,     2.2,0
   176.0,-0.000054,-0.000077,0.000035,-0.000384,  17.861,     2.2,0
   177.0,-0.000039,-0.000073,0.000125,-0.000985,  17.862,     2.2,0
   178.0,-0.000049,-0.000065,-0.000009,-0.000633,  17.861,     2.2,0
   179.0,-0.000054,-0.000073,0.000127,-0.000479,  17.858,     2.2,0
   180.0,-0.000053,-0.000065,0.000171,-0.000488,  17.861,     2.3,0
   181.0,-0.000064,-0.000080,0.000038,-0.000479,  17.866,     2.3,0
   182.0,-0.000069,-0.000081,0.000168,-0.000574,  17.864,     2.3,0
   183.0,-0.000059,-0.000073,0.000125,-0.000479,  17.871,     2.3,0
   184.0,-0.000064,-0.000053,-0.000009,-0.000470,  17.875,     2.3,0
   185.0,-0.000049,-0.000081,0.000035,-0.000651,  17.877,     2.3,0
   186.0,-0.000054,-0.000065,0.000125,-0.000479,  17.880,     2.3,0
   187.0,-0.000044,-0.000073,0.000081,-0.001157,  17.884,     2.3,0
   188.0,-0.000044,-0.000053,0.000081,-0.000994,  17.890,     2.4,0
   189.0,-0.000034,-0.000045,0.000081,-0.000470,  17.899,     2.4,0
   190.0,-0.000054,-0.000057,0.000214,-0.000659,  17.896,     2.4,0
   191.0,-0.000049,-0.000065,0.000168,-0.000565,  17.898,     2.4,0
   192.0,-0.000049,-0.000073,0.000125,-0.000651,  17.902,     2.4,0
   193.0,-0.000049,-0.000081,0.000035,-0.000659,  17.900,     2.4,0
   194.0,-0.000074,-0.000085,-0.000052,-0.000831,  17.907,     2.4,0
   195.0,-0.000064,-0.000093,0.000081,-0.000745,  17.911,     2.4,0
   196.0,-0.000059,-0.000085,0.000125,-0.000659,  17.909,     2.5,0
   197.0,-0.000059,-0.000065,-0.000009,-0.000736,  17.905,     2.5,0
   198.0,-0.000054,-0.000049,0.000081,-0.000307,  17.907,     2.5,0
   199.0,-0.000060,-0.000073,0.000125,-0.000316,  17.903,     2.5,0
   200.0,-0.000044,-0.000058,0.000078,-0.000393,  17.895,     2.5,0
   201.0,-0.000029,-0.000062,0.000125,-0.000375,  17.900,     2.5,0
   202.0,-0.000040,-0.000061,0.000125,-0.000479,  17.897,     2.5,0
   203.0,-0.000050,-0.000042,0.000078,-0.001071,  17.898,     2.5,0
   204.0,-0.000024,-0.000046,0.000125,-0.000556,  17.895,     2.5,0
   205.0,-0.000035,-0.000050,0.000125,-0.000651,  17.893,     2.6,0
   206.0,-0.000045,-0.000054,0.000078,-0.000470,  17.889,     2.6,0
   207.0,-0.000050,-0.000058,0.000125,-0.000384,  17.884,     2.6,0
   208.0,-0.000055,-0.000053,0.000035,-0.000393,  17.888,     2.6,0
   209.0,-0.000045,-0.000057,0.000078,-0.000135,  17.883,     2.6,0
   210.0,-0.000055,-0.000069,0.000035,-0.000479,  17.885,     2.6,0
   211.0,-0.000060,-0.000085,0.000035,-0.000574,  17.887,     2.6,0
   212.0,-0.000065,-0.000081,0.000078,-0.000479,  17.882,     2.7,0
   213.0,-0.000080,-0.000073,0.000125,-0.000470,  17.869,     2.7,0
   214.0,-0.000065,-0.000069,0.000125,-0.000384,  17.874,     2.7,0
   215.0,-0.000060,-0.000065,0.000078,-0.000728,  17.870,     2.7,0
   216.0,-0.000055,-0.000077,0.000035,-0.000659,  17.862,     2.7,0
   217.0,-0.000075,-0.000073,0.000125,-0.000659,  17.868,     2.7,0
   218.0,-0.000044,-0.000073,0.000078,-0.000813,  17.867,     2.7,0
   219.0,-0.000065,-0.000077,0.000035,-0.000384,  17.866,     2.7,0
   220.0,-0.000065,-0.000089,0.000125,-0.000479,  17.868,     2.8,0
   221.0,-0.000034,-0.000057,0.000214,-0.000298,  17.860,     2.8,0
   222.0,-0.000049,-0.000073,0.000214,-0.000212,  17.858,     2.8,0
   223.0,-0.000054,-0.000069,0.000258,-0.000221,  17.856,     2.8,0
   224.0,-0.000044,-0.000065,0.000258,-0.000203,  17.841,     2.8,0
   225.0,-0.000059,-0.000053,0.000214,-0.000298,  17.839,     2.8,0
   226.0,-0.000034,-0.000049,0.000347,-0.000298,  17.844,     2.8,0
   227.0,-0.000049,-0.000053,0.000301,-0.000212,  17.848,     2.8,0
   228.0,-0.000060,-0.000050,0.000258,-0.000402,  17.846,     2.9,0
   229.0,-0.000044,-0.000046,0.000258,-0.000221,  17.848,     2.9,0
   230.0,-0.000055,-0.000061,0.000125,-0.000375,  17.846,     2.9,0
   231.0,-0.000034,-0.000069,0.000214,0.000045,  17.844,     2.9,0
   232.0,-0.000039,-0.000053,0.000258,-0.000230,  17.840,     2.9,0
   233.0,-0.000055,-0.000061,0.000168,-0.000393,  17.848,     2.9,0
   234.0,-0.000060,-0.000069,0.000258,-0.000393,  17.847,     2.9,0
   235.0,-0.000065,-0.000081,0.000125,-0.000126,  17.846,     2.9,0
   236.0,-0.000044,-0.000069,0.000122,-0.000212,  17.842,     3.0,0
   237.0,-0.000055,-0.000053,0.000168,-0.000316,  17.848,     3.0,0
   238.0,-0.000050,-0.000061,0.000258,-0.000230,  17.850,     3.0,0
   239.0,-0.000065,-0.000069,0.000125,0.000036,  17.848,     3.0,0
   240.0,-0.000060,-0.000089,0.000168,-0.000230,  17.846,     3.0,0
   241.0,-0.000070,-0.000089,0.000125,0.000027,  17.843,     3.0,0
   242.0,-0.000065,-0.000081,0.000035,-0.000050,  17.853,     3.0,0
   243.0,-0.000075,-0.000069,0.000078,0.000113,  17.852,     3.0,0
   244.0,-0.000080,-0.000081,0.000125,-0.000059,  17.854,     3.0,0
   245.0,-0.000091,-0.000078,-0.000055,-0.000126,  17.851,     3.1,0
   246.0,-0.000055,-0.000081,0.000035,-0.000393,  17.856,     3.1,0
   247.0,-0.000091,-0.000073,0.000035,-0.000230,  17.858,     3.1,0
   248.0,-0.000076,-0.000081,0.000032,-0.000221,  17.860,     3.1,0
   249.0,-0.000075,-0.000097,0.000078,-0.000488,  17.865,     3.1,0
   250.0,-0.000091,-0.000097,0.000078,-0.000411,  17.865,     3.1,0
   251.0,-0.000096,-0.000077,-0.000055,-0.000298,  17.865,     3.1,0
   252.0,-0.000066,-0.000093,0.000078,-0.000221,  17.868,     3.2,0
   253.0,-0.000065,-0.000089,0.000035,-0.000050,  17.867,     3.2,0
   254.0,-0.000065,-0.000073,0.000125,-0.000642,  17.867,     3.2,0
   255.0,-0.000065,-0.000085,-0.000009,-0.000307,  17.863,     3.2,0
   256.0,-0.000065,-0.000077,0.000035,-0.000298,  17.864,     3.2,0
   257.0,-0.000060,-0.000102,-0.000011,-0.000307,  17.865,     3.2,0
   258.0,-0.000065,-0.000085,0.000078,-0.000470,  17.859,     3.2,0
   259.0,-0.000056,-0.000081,0.000078,-0.000384,  17.847,     3.2,0
   260.0,-0.000066,-0.000085,-0.000055,-0.000316,  17.862,     3.3,0
   261.0,-0.000060,-0.000085,0.000035,-0.000316,  17.853,     3.3,0
   262.0,-0.000076,-0.000101,0.000035,-0.000221,  17.849,     3.3,0
   263.0,-0.000086,-0.000113,-0.000055,0.000027,  17.856,     3.3,0
   264.0,-0.000096,-0.000109,-0.000009,-0.000316,  17.855,     3.3,0
   265.0,-0.000086,-0.000113,0.000035,0.000045,  17.856,     3.3,0
   266.0,-0.000091,-0.000101,-0.000055,-0.000230,  17.859,     3.3,0
   267.0,-0.000101,-0.000105,0.000035,-0.000651,  17.857,     3.3,0
   268.0,-0.000101,-0.000109,0.000035,-0.000221,  17.862,     3.4,0
   269.0,-0.000096,-0.000105,-0.000142,-0.000488,  17.858,     3.4,0
   270.0,-0.000101,-0.000109,0.000078,-0.000393,  17.867,     3.4,0
   271.0,-0.000091,-0.000117,0.000035,-0.000298,  17.863,     3.4,0
   272.0,-0.000086,-0.000109,0.000081,-0.000479,  17.868,     3.4,0
   273.0,-0.000091,-0.000105,0.000078,-0.000470,  17.867,     3.4,0
   274.0,-0.000081,-0.000109,0.000035,-0.000470,  17.866,     3.4,0
   275.0,-0.000060,-0.000113,-0.000055,-0.000659,  17.867,     3.4,0
   276.0,-0.000071,-0.000101,0.000078,-0.000402,  17.873,     3.5,0
   277.0,-0.000092,-0.000093,0.000035,-0.000298,  17.871,     3.5,0
   278.0,-0.000096,-0.000109,-0.000055,-0.000135,  17.866,     3.5,0
   279.0,-0.000096,-0.000109,0.000078,-0.000298,  17.864,     3.5,0
   280.0,-0.000076,-0.000105,0.000032,-0.000040,  17.863,     3.5,0
   281.0,-0.000081,-0.000101,0.000078,-0.000402,  17.857,     3.5,0
   282.0,-0.000091,-0.000113,0.000078,-0.000298,  17.857,     3.5,0
   283.0,-0.000102,-0.000101,-0.000011,-0.000402,  17.860,     3.5,0
   284.0,-0.000081,-0.000109,0.000078,0.000104,  17.861,     3.5,0
   285.0,-0.000097,-0.000085,0.000078,-0.000040,  17.863,     3.6,0
   286.0,-0.000091,-0.000097,0.000078,-0.000488,  17.852,     3.6,0
   287.0,-0.000081,-0.000093,0.000125,-0.000402,  17.865,     3.6,0
   288.0,-0.000091,-0.000109,0.000078,-0.000298,  17.863,     3.6,0
   289.0,-0.000086,-0.000121,-0.000055,-0.000479,  17.861,     3.6,0
   290.0,-0.000066,-0.000105,-0.000055,-0.000479,  17.860,     3.6,0
   291.0,-0.000076,-0.000097,0.000078,-0.000126,  17.851,     3.6,0
   292.0,-0.000091,-0.000093,-0.000011,-0.000059,  17.857,     3.7,0
   293.0,-0.000086,-0.000097,0.000035,-0.000144,  17.853,     3.7,0
   294.0,-0.000096,-0.000113,0.000122,-0.000307,  17.858,     3.7,0
   295.0,-0.000091,-0.000105,0.000078,-0.000230,  17.860,     3.7,0
   296.0,-0.000091,-0.000101,0.000125,-0.000230,  17.857,     3.7,0
   297.0,-0.000076,-0.000117,0.000125,-0.000203,  17.858,     3.7,0
   298.0,-0.000087,-0.000106,-0.000055,-0.000384,  17.857,     3.7,0
   299.0,-0.000071,-0.000101,0.000035,-0.000479,  17.860,     3.7,0
   300.0,-0.000066,-0.000097,0.000122,-0.000212,  17.853,     3.8,0
   301.0,-0.000086,-0.000097,0.000078,0.000045,  17.859,     3.8,0
   302.0,-0.000086,-0.000101,-0.000009,-0.000307,  17.860,     3.8,0
   303.0,-0.000081,-0.000085,0.000078,-0.000470,  17.860,     3.8,0
   304.0,-0.000081,-0.000090,-0.000055,-0.000565,  17.857,     3.8,0
   305.0,-0.000076,-0.000077,-0.000055,-0.000479,  17.858,     3.8,0
   306.0,-0.000081,-0.000089,-0.000055,-0.000470,  17.858,     3.8,0
   307.0,-0.000076,-0.000098,0.000078,-0.000307,  17.855,     3.8,0
   308.0,-0.000081,-0.000090,0.000035,-0.000212,  17.856,     3.9,0
   309.0,-0.000076,-0.000078,-0.000055,-0.000375,  17.857,     3.9,0
   310.0,-0.000071,-0.000090,0.000078,-0.000470,  17.855,     3.9,0
   311.0,-0.000071,-0.000109,0.000035,-0.000135,  17.857,     3.9,0
   312.0,-0.000066,-0.000102,-0.000055,-0.000221,  17.851,     3.9,0
   313.0,-0.000076,-0.000078,0.000078,-0.000135,  17.853,     3.9,0
   314.0,-0.000076,-0.000098,0.000078,-0.000221,  17.851,     3.9,0
   315.0,-0.000092,-0.000101,0.000078,-0.000813,  17.852,     3.9,0
   316.0,-0.000092,-0.000121,0.000035,-0.000556,  17.853,     4.0,0
   317.0,-0.000081,-0.000109,0.000078,-0.000565,  17.857,     4.0,0
   318.0,-0.000081,-0.000125,-0.000055,-0.000384,  17.857,     4.0,0
   319.0,-0.000097,-0.000121,0.000035,-0.000642,  17.858,     4.0,0
   320.0,-0.000107,-0.000109,0.000035,-0.000298,  17.860,     4.0,0
   321.0,-0.000097,-0.000114,-0.000011,-0.000479,  17.861,     4.0,0
   322.0,-0.000097,-0.000102,-0.000144,-0.000565,  17.872,     4.0,0
   323.0,-0.000071,-0.000082,-0.000098,-0.000470,  17.877,     4.0,0
   324.0,-0.000092,-0.000098,-0.000144,-0.000298,  17.880,     4.1,0
   325.0,-0.000082,-0.000082,-0.000009,-0.000307,  17.881,     4.1,0
   326.0,-0.000097,-0.000093,0.000078,-0.000126,  17.879,     4.1,0
   327.0,-0.000102,-0.000101,-0.000101,-0.000479,  17.876,     4.1,0
   328.0,-0.000102,-0.000097,-0.000011,-0.000822,  17.875,     4.1,0
   329.0,-0.000102,-0.000093,0.000078,-0.000384,  17.871,     4.1,0
   330.0,-0.000102,-0.000109,-0.000055,-0.000393,  17.875,     4.1,0
   331.0,-0.000087,-0.000121,0.000078,-0.000126,  17.867,     4.1,0
