Run Name,20220915_dsnPPR10_1Cy3_3AF_0delay
Run Date,06:53:17 PM   09-16-22
Method Name,0.75ml/min 100 uL inject 4WL FRET
Export Format Version, 1.00
Method ID,  929
Points/Second, 1.00
Number of Records,   2157
Offset from Run Start Time,00:00:00
Run End Time,00:35:35
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,<Not Selected>
QuadTec 3, (550.0 nm), AU
QuadTec 4, (650.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,Tube Number
Time,QuadTec 1,QuadTec 2,QuadTec 3,QuadTec 4,Conductivity,Volume,Fraction
  1518.0,0.002788,0.003172,0.003699,0.052578,  17.917,    19.0,0
  1519.0,0.002778,0.003153,0.003521,0.050579,  17.914,    19.0,0
  1520.0,0.002692,0.003098,0.003435,0.049080,  17.911,    19.0,0
  1521.0,0.002617,0.002987,0.003347,0.046902,  17.903,    19.0,0
  1522.0,0.002541,0.002912,0.003213,0.045800,  17.908,    19.0,0
  1523.0,0.002421,0.002826,0.003171,0.044251,  17.910,    19.0,0
  1524.0,0.002306,0.002684,0.003039,0.042945,  17.909,    19.0,0
  1525.0,0.002160,0.002550,0.002817,0.041251,  17.907,    19.1,0
  1526.0,0.001965,0.002385,0.002732,0.040251,  17.905,    19.1,0
  1527.0,0.001814,0.002227,0.002464,0.038977,  17.906,    19.1,0
  1528.0,0.001654,0.002078,0.002425,0.038020,  17.902,    19.1,0
  1529.0,0.001468,0.001897,0.002293,0.036979,  17.908,    19.1,0
  1530.0,0.001253,0.001665,0.002028,0.035769,  17.907,    19.1,0
  1531.0,0.001068,0.001501,0.001852,0.034612,  17.908,    19.1,0
  1532.0,0.000899,0.001347,0.001723,0.033666,  17.905,    19.1,0
  1533.0,0.000668,0.001144,0.001592,0.033083,  17.901,    19.2,0
  1534.0,0.000484,0.000967,0.001373,0.031468,  17.905,    19.2,0
  1535.0,0.000279,0.000810,0.001198,0.030733,  17.903,    19.2,0
  1536.0,0.000029,0.000599,0.001067,0.030210,  17.895,    19.2,0
  1537.0,-0.000191,0.000387,0.000761,0.028828,  17.892,    19.2,0
  1538.0,-0.000351,0.000250,0.000586,0.027927,  17.889,    19.2,0
  1539.0,-0.000559,0.000070,0.000275,0.027199,  17.880,    19.2,0
  1540.0,-0.000754,-0.000130,0.000147,0.026473,  17.872,    19.3,0
  1541.0,-0.000923,-0.000317,-0.000115,0.025419,  17.863,    19.3,0
  1542.0,-0.001137,-0.000517,-0.000336,0.024610,  17.852,    19.3,0
  1543.0,-0.001371,-0.000673,-0.000464,0.023989,  17.842,    19.3,0
  1544.0,-0.001541,-0.000813,-0.000592,0.023183,  17.823,    19.3,0
  1545.0,-0.001709,-0.000973,-0.000812,0.021817,  17.818,    19.3,0
  1546.0,-0.001933,-0.001129,-0.001030,0.021358,  17.800,    19.3,0
  1547.0,-0.002087,-0.001332,-0.001204,0.020828,  17.786,    19.3,0
  1548.0,-0.002291,-0.001460,-0.001468,0.020586,  17.767,    19.4,0
  1549.0,-0.002470,-0.001613,-0.001372,0.019972,  17.753,    19.4,0
  1550.0,-0.002624,-0.001789,-0.001679,0.019458,  17.731,    19.4,0
  1551.0,-0.002777,-0.001913,-0.001943,0.018860,  17.711,    19.4,0
  1552.0,-0.002976,-0.002049,-0.002120,0.018275,  17.690,    19.4,0
  1553.0,-0.003115,-0.002226,-0.002201,0.017851,  17.671,    19.4,0
  1554.0,-0.003253,-0.002307,-0.002468,0.017095,  17.653,    19.4,0
  1555.0,-0.003411,-0.002430,-0.002464,0.016625,  17.636,    19.4,0
  1556.0,-0.003540,-0.002559,-0.002681,0.016560,  17.614,    19.5,0
  1557.0,-0.003664,-0.002652,-0.002768,0.016150,  17.593,    19.5,0
  1558.0,-0.003823,-0.002772,-0.002808,0.015879,  17.578,    19.5,0
  1559.0,-0.003921,-0.002913,-0.002981,0.015113,  17.561,    19.5,0
  1560.0,-0.004035,-0.002998,-0.003201,0.014903,  17.539,    19.5,0
  1561.0,-0.004159,-0.003087,-0.003378,0.014779,  17.521,    19.5,0
  1562.0,-0.004267,-0.003181,-0.003328,0.014642,  17.506,    19.5,0
  1563.0,-0.004361,-0.003286,-0.003461,0.014075,  17.490,    19.5,0
  1564.0,-0.004485,-0.003363,-0.003458,0.013903,  17.465,    19.5,0
  1565.0,-0.004604,-0.003465,-0.003721,0.013411,  17.457,    19.6,0
  1566.0,-0.004672,-0.003519,-0.003854,0.012869,  17.439,    19.6,0
  1567.0,-0.004736,-0.003585,-0.003670,0.012389,  17.423,    19.6,0
  1568.0,-0.004826,-0.003671,-0.003937,0.012365,  17.406,    19.6,0
  1569.0,-0.004865,-0.003689,-0.004023,0.012255,  17.390,    19.6,0
  1570.0,-0.004899,-0.003744,-0.003977,0.012317,  17.374,    19.6,0
  1571.0,-0.004954,-0.003783,-0.004110,0.012022,  17.354,    19.6,0
  1572.0,-0.004968,-0.003767,-0.004063,0.011740,  17.349,    19.6,0
  1573.0,-0.004954,-0.003755,-0.004020,0.011372,  17.334,    19.7,0
  1574.0,-0.004929,-0.003728,-0.004110,0.011434,  17.328,    19.7,0
  1575.0,-0.004870,-0.003666,-0.004067,0.011078,  17.317,    19.7,0
  1576.0,-0.004777,-0.003580,-0.003937,0.010917,  17.305,    19.7,0
  1577.0,-0.004667,-0.003487,-0.003850,0.011175,  17.293,    19.7,0
  1578.0,-0.004509,-0.003348,-0.003760,0.010635,  17.286,    19.7,0
  1579.0,-0.004336,-0.003201,-0.003587,0.010807,  17.278,    19.7,0
  1580.0,-0.004128,-0.003046,-0.003504,0.010991,  17.276,    19.8,0
  1581.0,-0.003897,-0.002800,-0.003331,0.011324,  17.270,    19.8,0
  1582.0,-0.003645,-0.002603,-0.003158,0.011348,  17.271,    19.8,0
  1583.0,-0.003367,-0.002381,-0.002898,0.011348,  17.263,    19.8,0
  1584.0,-0.003055,-0.002046,-0.002681,0.011446,  17.264,    19.8,0
  1585.0,-0.002723,-0.001781,-0.002377,0.011900,  17.266,    19.8,0
  1586.0,-0.002436,-0.001531,-0.002117,0.011579,  17.265,    19.8,0
  1587.0,-0.002054,-0.001173,-0.001856,0.011948,  17.268,    19.8,0
  1588.0,-0.001736,-0.000934,-0.001465,0.012046,  17.266,    19.9,0
  1589.0,-0.001432,-0.000696,-0.001248,0.011910,  17.270,    19.9,0
  1590.0,-0.001054,-0.000431,-0.001030,0.012267,  17.279,    19.9,0
  1591.0,-0.000770,-0.000134,-0.000682,0.012562,  17.281,    19.9,0
  1592.0,-0.000501,0.000053,-0.000507,0.012586,  17.287,    19.9,0
  1593.0,-0.000192,0.000253,-0.000246,0.012943,  17.293,    19.9,0
  1594.0,0.000007,0.000453,0.000059,0.012845,  17.294,    19.9,0
  1595.0,0.000197,0.000567,0.000234,0.013128,  17.304,    19.9,0
  1596.0,0.000401,0.000700,0.000321,0.013066,  17.303,    20.0,0
  1597.0,0.000551,0.000814,0.000540,0.013324,  17.309,    20.0,0
  1598.0,0.000667,0.000849,0.000537,0.013349,  17.312,    20.0,0
  1599.0,0.000747,0.000876,0.000715,0.013078,  17.318,    20.0,0
  1600.0,0.000781,0.000865,0.000715,0.013349,  17.322,    20.0,0
  1601.0,0.000792,0.000822,0.000668,0.013263,  17.330,    20.0,0
  1602.0,0.000787,0.000818,0.000715,0.013361,  17.332,    20.0,0
  1603.0,0.000786,0.000794,0.000758,0.013349,  17.341,    20.0,0
  1604.0,0.000741,0.000708,0.000534,0.013078,  17.346,    20.0,0
  1605.0,0.000655,0.000638,0.000671,0.013337,  17.356,    20.1,0
  1606.0,0.000596,0.000555,0.000671,0.013349,  17.364,    20.1,0
  1607.0,0.000521,0.000457,0.000493,0.012893,  17.379,    20.1,0
  1608.0,0.000461,0.000414,0.000540,0.013078,  17.382,    20.1,0
  1609.0,0.000411,0.000336,0.000583,0.012548,  17.393,    20.1,0
  1610.0,0.000317,0.000230,0.000450,0.012708,  17.409,    20.1,0
  1611.0,0.000231,0.000171,0.000409,0.013041,  17.428,    20.1,0
  1612.0,0.000167,0.000109,0.000452,0.012955,  17.441,    20.1,0
  1613.0,0.000107,0.000018,0.000499,0.012672,  17.459,    20.2,0
  1614.0,0.000052,0.000007,0.000365,0.012550,  17.481,    20.2,0
  1615.0,0.000007,-0.000036,0.000275,0.012451,  17.499,    20.2,0
  1616.0,-0.000053,-0.000087,0.000321,0.012267,  17.525,    20.2,0
  1617.0,-0.000083,-0.000099,0.000321,0.011960,  17.553,    20.2,0
  1618.0,-0.000103,-0.000122,0.000231,0.011654,  17.574,    20.2,0
  1619.0,-0.000133,-0.000166,0.000278,0.011422,  17.600,    20.2,0
  1620.0,-0.000163,-0.000194,0.000368,0.010674,  17.626,    20.3,0
  1621.0,-0.000158,-0.000185,0.000188,0.009990,  17.651,    20.3,0
  1622.0,-0.000178,-0.000185,0.000365,0.009479,  17.684,    20.3,0
  1623.0,-0.000178,-0.000177,0.000365,0.008796,  17.713,    20.3,0
  1624.0,-0.000178,-0.000181,0.000319,0.008535,  17.744,    20.3,0
  1625.0,-0.000153,-0.000173,0.000452,0.007963,  17.769,    20.3,0
  1626.0,-0.000143,-0.000165,0.000496,0.006562,  17.802,    20.3,0
  1627.0,-0.000143,-0.000157,0.000537,0.006078,  17.828,    20.3,0
  1628.0,-0.000128,-0.000157,0.000583,0.005401,  17.856,    20.4,0
  1629.0,-0.000118,-0.000162,0.000583,0.004918,  17.877,    20.4,0
  1630.0,-0.000114,-0.000154,0.000624,0.004273,  17.911,    20.4,0
  1631.0,-0.000099,-0.000138,0.000758,0.003553,  17.938,    20.4,0
  1632.0,-0.000083,-0.000126,0.000802,0.003685,  17.966,    20.4,0
  1633.0,-0.000094,-0.000118,0.000756,0.003655,  17.984,    20.4,0
  1634.0,-0.000094,-0.000111,0.000889,0.003214,  18.010,    20.4,0
  1635.0,-0.000073,-0.000099,0.000933,0.003011,  18.036,    20.4,0
  1636.0,-0.000048,-0.000102,0.000931,0.002723,  18.053,    20.5,0
  1637.0,-0.000038,-0.000099,0.001021,0.002799,  18.071,    20.5,0
  1638.0,-0.000033,-0.000087,0.001064,0.002597,  18.092,    20.5,0
  1639.0,-0.000054,-0.000095,0.001018,0.002253,  18.109,    20.5,0
  1640.0,-0.000044,-0.000095,0.001196,0.002349,  18.127,    20.5,0
  1641.0,-0.000039,-0.000103,0.001239,0.002253,  18.138,    20.5,0
  1642.0,-0.000039,-0.000107,0.001283,0.002233,  18.146,    20.5,0
  1643.0,-0.000024,-0.000111,0.001371,0.002319,  18.157,    20.5,0
  1644.0,-0.000024,-0.000115,0.001458,0.002051,  18.175,    20.5,0
  1645.0,-0.000004,-0.000087,0.001366,0.002061,  18.195,    20.6,0
  1646.0,0.000021,-0.000095,0.001499,0.001965,  18.208,    20.6,0
  1647.0,0.000016,-0.000083,0.001497,0.002223,  18.217,    20.6,0
  1648.0,0.000016,-0.000067,0.001811,0.002147,  18.212,    20.6,0
  1649.0,0.000020,-0.000075,0.001809,0.002309,  18.224,    20.6,0
  1650.0,0.000040,-0.000060,0.001806,0.002396,  18.230,    20.6,0
  1651.0,0.000041,-0.000068,0.001806,0.002137,  18.236,    20.6,0
  1652.0,0.000066,-0.000056,0.002028,0.002137,  18.234,    20.6,0
  1653.0,0.000070,-0.000040,0.002071,0.002329,  18.240,    20.7,0
  1654.0,0.000081,-0.000052,0.002162,0.002339,  18.226,    20.7,0
  1655.0,0.000116,-0.000045,0.002203,0.002435,  18.234,    20.7,0
  1656.0,0.000116,-0.000029,0.002291,0.002262,  18.226,    20.7,0
  1657.0,0.000131,-0.000025,0.002291,0.002166,  18.219,    20.7,0
  1658.0,0.000130,-0.000025,0.002378,0.001984,  18.213,    20.7,0
  1659.0,0.000145,-0.000029,0.002510,0.002349,  18.205,    20.7,0
  1660.0,0.000155,-0.000009,0.002598,0.002445,  18.197,    20.8,0
  1661.0,0.000176,-0.000009,0.002686,0.002617,  18.183,    20.8,0
  1662.0,0.000196,0.000002,0.002727,0.002905,  18.178,    20.8,0
  1663.0,0.000206,0.000006,0.002817,0.002809,  18.163,    20.8,0
  1664.0,0.000200,-0.000002,0.002905,0.002799,  18.150,    20.8,0
  1665.0,0.000204,-0.000006,0.002903,0.002809,  18.138,    20.8,0
  1666.0,0.000225,0.000006,0.003037,0.002723,  18.131,    20.8,0
  1667.0,0.000260,0.000006,0.003169,0.002915,  18.113,    20.8,0
  1668.0,0.000286,0.000026,0.003167,0.003260,  18.100,    20.9,0
  1669.0,0.000280,0.000029,0.003301,0.003001,  18.088,    20.9,0
  1670.0,0.000300,0.000042,0.003299,0.002915,  18.075,    20.9,0
  1671.0,0.000310,0.000037,0.003387,0.002859,  18.059,    20.9,0
  1672.0,0.000330,0.000053,0.003565,0.003041,  18.048,    20.9,0
  1673.0,0.000350,0.000061,0.003517,0.002955,  18.030,    20.9,0
  1674.0,0.000340,0.000065,0.003695,0.002945,  18.025,    20.9,0
  1675.0,0.000355,0.000081,0.003783,0.003214,  18.015,    20.9,0
  1676.0,0.000370,0.000088,0.003693,0.003310,  18.001,    21.0,0
  1677.0,0.000364,0.000096,0.003871,0.003568,  17.994,    21.0,0
  1678.0,0.000390,0.000096,0.004049,0.003655,  17.984,    21.0,0
  1679.0,0.000420,0.000099,0.004091,0.003512,  17.975,    21.0,0
  1680.0,0.000429,0.000123,0.004225,0.003254,  17.969,    21.0,0
  1681.0,0.000429,0.000115,0.004269,0.003187,  17.967,    21.0,0
  1682.0,0.000445,0.000127,0.004267,0.003533,  17.955,    21.0,0
  1683.0,0.000434,0.000139,0.004445,0.003629,  17.941,    21.0,0
  1684.0,0.000454,0.000143,0.004534,0.003446,  17.946,    21.0,0
  1685.0,0.000470,0.000139,0.004398,0.003619,  17.942,    21.1,0
  1686.0,0.000464,0.000127,0.004622,0.003878,  17.934,    21.1,0
  1687.0,0.000454,0.000123,0.004710,0.003878,  17.932,    21.1,0
  1688.0,0.000459,0.000127,0.004664,0.003609,  17.930,    21.1,0
  1689.0,0.000484,0.000139,0.004798,0.003533,  17.932,    21.1,0
  1690.0,0.000484,0.000135,0.004754,0.004080,  17.921,    21.1,0
  1691.0,0.000499,0.000143,0.004708,0.003984,  17.919,    21.1,0
  1692.0,0.000494,0.000155,0.004842,0.003994,  17.919,    21.1,0
  1693.0,0.000499,0.000163,0.004842,0.004091,  17.910,    21.2,0
  1694.0,0.000504,0.000139,0.004795,0.003822,  17.905,    21.2,0
  1695.0,0.000504,0.000151,0.004885,0.004187,  17.911,    21.2,0
  1696.0,0.000514,0.000143,0.004931,0.004004,  17.908,    21.2,0
  1697.0,0.000520,0.000151,0.004975,0.004080,  17.906,    21.2,0
  1698.0,0.000494,0.000131,0.004975,0.004091,  17.905,    21.2,0
  1699.0,0.000514,0.000119,0.004975,0.004004,  17.903,    21.2,0
  1700.0,0.000509,0.000151,0.004795,0.004080,  17.909,    21.3,0
  1701.0,0.000509,0.000143,0.004929,0.003822,  17.907,    21.3,0
  1702.0,0.000509,0.000127,0.005063,0.003563,  17.914,    21.3,0
  1703.0,0.000499,0.000131,0.004973,0.004080,  17.913,    21.3,0
  1704.0,0.000489,0.000127,0.005019,0.003812,  17.922,    21.3,0
  1705.0,0.000494,0.000127,0.005063,0.003898,  17.919,    21.3,0
  1706.0,0.000479,0.000142,0.005019,0.003898,  17.923,    21.3,0
  1707.0,0.000489,0.000143,0.005063,0.003725,  17.916,    21.3,0
  1708.0,0.000489,0.000135,0.005063,0.003812,  17.916,    21.4,0
  1709.0,0.000479,0.000127,0.005061,0.003801,  17.917,    21.4,0
  1710.0,0.000484,0.000135,0.005105,0.003781,  17.908,    21.4,0
  1711.0,0.000479,0.000139,0.005059,0.003512,  17.918,    21.4,0
  1712.0,0.000499,0.000151,0.005194,0.003685,  17.917,    21.4,0
  1713.0,0.000504,0.000127,0.005370,0.003589,  17.920,    21.4,0
  1714.0,0.000519,0.000139,0.005503,0.003847,  17.921,    21.4,0
  1715.0,0.000534,0.000163,0.005770,0.003492,  17.919,    21.4,0
  1716.0,0.000544,0.000162,0.005991,0.003310,  17.921,    21.5,0
  1717.0,0.000558,0.000170,0.006345,0.003147,  17.917,    21.5,0
  1718.0,0.000609,0.000182,0.006699,0.002802,  17.921,    21.5,0
  1719.0,0.000659,0.000209,0.007141,0.003061,  17.922,    21.5,0
  1720.0,0.000724,0.000221,0.007674,0.002955,  17.919,    21.5,0
  1721.0,0.000784,0.000252,0.008253,0.003300,  17.923,    21.5,0
  1722.0,0.000879,0.000315,0.009099,0.003031,  17.925,    21.5,0
  1723.0,0.000974,0.000362,0.009946,0.002935,  17.927,    21.5,0
  1724.0,0.001094,0.000405,0.010974,0.002753,  17.926,    21.5,0
  1725.0,0.001199,0.000484,0.012139,0.002657,  17.930,    21.6,0
  1726.0,0.001319,0.000554,0.013442,0.003088,  17.925,    21.6,0
  1727.0,0.001469,0.000604,0.014885,0.002723,  17.931,    21.6,0
  1728.0,0.001695,0.000695,0.016514,0.002551,  17.926,    21.6,0
  1729.0,0.001880,0.000785,0.018650,0.002455,  17.932,    21.6,0
  1730.0,0.002080,0.000911,0.020522,0.002119,  17.928,    21.6,0
  1731.0,0.002381,0.001028,0.022860,0.002196,  17.934,    21.6,0
  1732.0,0.002627,0.001157,0.025448,0.002272,  17.930,    21.6,0
  1733.0,0.002888,0.001275,0.027952,0.002013,  17.929,    21.7,0
  1734.0,0.003290,0.001416,0.030663,0.002368,  17.928,    21.7,0
  1735.0,0.003607,0.001589,0.034229,0.002464,  17.931,    21.7,0
  1736.0,0.003954,0.001754,0.037547,0.002186,  17.936,    21.7,0
  1737.0,0.004428,0.001927,0.040847,0.002176,  17.931,    21.7,0
  1738.0,0.004806,0.002167,0.044845,0.002349,  17.933,    21.7,0
  1739.0,0.005235,0.002367,0.048929,0.002339,  17.936,    21.7,0
  1740.0,0.005807,0.002588,0.052814,0.002349,  17.936,    21.8,0
  1741.0,0.006278,0.002840,0.057702,0.002445,  17.942,    21.8,0
  1742.0,0.006759,0.003081,0.062211,0.002186,  17.944,    21.8,0
  1743.0,0.007281,0.003321,0.066484,0.002090,  17.941,    21.8,0
  1744.0,0.007936,0.003613,0.071808,0.002282,  17.942,    21.8,0
  1745.0,0.008491,0.003869,0.077026,0.002531,  17.945,    21.8,0
  1746.0,0.009087,0.004138,0.082111,0.002109,  17.944,    21.8,0
  1747.0,0.009775,0.004426,0.087826,0.002186,  17.943,    21.8,0
  1748.0,0.010347,0.004691,0.093164,0.002445,  17.942,    21.9,0
  1749.0,0.010966,0.004964,0.098352,0.002455,  17.937,    21.9,0
  1750.0,0.011704,0.005253,0.104451,0.002368,  17.946,    21.9,0
  1751.0,0.012345,0.005622,0.110206,0.002455,  17.943,    21.9,0
  1752.0,0.013013,0.005875,0.115949,0.002378,  17.941,    21.9,0
  1753.0,0.013806,0.006185,0.121489,0.002378,  17.942,    21.9,0
  1754.0,0.014415,0.006530,0.128003,0.002474,  17.941,    21.9,0
  1755.0,0.015081,0.006828,0.133694,0.002733,  17.940,    21.9,0
  1756.0,0.015919,0.007138,0.139403,0.002829,  17.941,    22.0,0
  1757.0,0.016566,0.007497,0.146255,0.002829,  17.941,    22.0,0
  1758.0,0.017251,0.007775,0.152224,0.002647,  17.943,    22.0,0
  1759.0,0.018047,0.008102,0.157836,0.002819,  17.941,    22.0,0
  1760.0,0.018718,0.008449,0.164886,0.003001,  17.948,    22.0,0
  1761.0,0.019417,0.008741,0.170550,0.002925,  17.949,    22.0,0
  1762.0,0.020243,0.009040,0.176563,0.003021,  17.948,    22.0,0
  1763.0,0.020892,0.009392,0.183432,0.002925,  17.948,    22.0,0
  1764.0,0.021557,0.009680,0.189241,0.002925,  17.946,    22.0,0
  1765.0,0.022387,0.009992,0.195106,0.003108,  17.952,    22.1,0
  1766.0,0.023029,0.010337,0.202069,0.003031,  17.949,    22.1,0
  1767.0,0.023724,0.010645,0.207947,0.003366,  17.948,    22.1,0
  1768.0,0.024441,0.010966,0.213852,0.003127,  17.950,    22.1,0
  1769.0,0.025192,0.011311,0.220671,0.003137,  17.948,    22.1,0
  1770.0,0.025859,0.011589,0.226496,0.003214,  17.946,    22.1,0
  1771.0,0.026559,0.011866,0.232137,0.002706,  17.945,    22.1,0
  1772.0,0.027355,0.012212,0.239119,0.003051,  17.943,    22.1,0
  1773.0,0.028014,0.012534,0.244730,0.003137,  17.939,    22.2,0
  1774.0,0.028697,0.012804,0.250456,0.003234,  17.941,    22.2,0
  1775.0,0.029423,0.013135,0.257201,0.003127,  17.943,    22.2,0
  1776.0,0.030059,0.013445,0.262840,0.003655,  17.943,    22.2,0
  1777.0,0.030728,0.013708,0.268319,0.003568,  17.942,    22.2,0
  1778.0,0.031473,0.014031,0.274678,0.003214,  17.939,    22.2,0
  1779.0,0.032101,0.014322,0.279960,0.003472,  17.940,    22.2,0
  1780.0,0.032700,0.014577,0.285320,0.003127,  17.940,    22.3,0
  1781.0,0.033383,0.014877,0.290987,0.002945,  17.940,    22.3,0
  1782.0,0.033955,0.015152,0.296053,0.003031,  17.931,    22.3,0
  1783.0,0.034548,0.015392,0.300825,0.003041,  17.943,    22.3,0
  1784.0,0.035192,0.015663,0.306445,0.003117,  17.943,    22.3,0
  1785.0,0.035712,0.015914,0.310885,0.003117,  17.945,    22.3,0
  1786.0,0.036254,0.016118,0.315283,0.003320,  17.945,    22.3,0
  1787.0,0.036809,0.016370,0.319090,0.003041,  17.945,    22.3,0
  1788.0,0.037265,0.016585,0.323940,0.003137,  17.952,    22.4,0
  1789.0,0.037700,0.016772,0.327727,0.003482,  17.951,    22.4,0
  1790.0,0.038158,0.016960,0.331265,0.003386,  17.948,    22.4,0
  1791.0,0.038561,0.017138,0.334839,0.002869,  17.948,    22.4,0
  1792.0,0.038878,0.017285,0.337774,0.002955,  17.951,    22.4,0
  1793.0,0.039222,0.017423,0.340245,0.003300,  17.948,    22.4,0
  1794.0,0.039506,0.017533,0.342831,0.003462,  17.941,    22.4,0
  1795.0,0.039714,0.017607,0.344564,0.002706,  17.945,    22.4,0
  1796.0,0.039878,0.017668,0.345827,0.002945,  17.948,    22.5,0
  1797.0,0.039994,0.017721,0.347177,0.003366,  17.945,    22.5,0
  1798.0,0.040081,0.017733,0.347954,0.003310,  17.944,    22.5,0
  1799.0,0.040087,0.017738,0.348253,0.002859,  17.940,    22.5,0
  1800.0,0.040064,0.017713,0.348058,0.002600,  17.940,    22.5,0
  1801.0,0.039987,0.017680,0.347475,0.002839,  17.938,    22.5,0
  1802.0,0.039819,0.017595,0.346221,0.002829,  17.942,    22.5,0
  1803.0,0.039584,0.017476,0.344860,0.002839,  17.940,    22.5,0
  1804.0,0.039337,0.017330,0.342741,0.002829,  17.941,    22.5,0
  1805.0,0.038999,0.017175,0.340160,0.002819,  17.934,    22.6,0
  1806.0,0.038573,0.016959,0.337394,0.002484,  17.936,    22.6,0
  1807.0,0.038132,0.016760,0.333426,0.002541,  17.934,    22.6,0
  1808.0,0.037658,0.016525,0.329957,0.002464,  17.931,    22.6,0
  1809.0,0.037042,0.016277,0.325872,0.002541,  17.930,    22.6,0
  1810.0,0.036456,0.015947,0.320273,0.002435,  17.930,    22.6,0
  1811.0,0.035800,0.015659,0.315284,0.002511,  17.929,    22.6,0
  1812.0,0.034976,0.015331,0.309904,0.002262,  17.928,    22.6,0
  1813.0,0.034268,0.014938,0.304065,0.002253,  17.930,    22.7,0
  1814.0,0.033513,0.014601,0.297003,0.002080,  17.927,    22.7,0
  1815.0,0.032721,0.014242,0.290650,0.002329,  17.922,    22.7,0
  1816.0,0.031684,0.013769,0.283718,0.002137,  17.928,    22.7,0
  1817.0,0.030810,0.013381,0.275328,0.002041,  17.921,    22.7,0
  1818.0,0.029926,0.012974,0.268148,0.001342,  17.919,    22.7,0
  1819.0,0.028837,0.012494,0.260449,0.001505,  17.928,    22.7,0
  1820.0,0.027957,0.012080,0.251635,0.001830,  17.927,    22.8,0
  1821.0,0.026989,0.011645,0.243684,0.001658,  17.925,    22.8,0
  1822.0,0.025817,0.011219,0.235201,0.001916,  17.919,    22.8,0
  1823.0,0.024865,0.010690,0.225485,0.001131,  17.928,    22.8,0
  1824.0,0.023883,0.010253,0.217490,0.001121,  17.929,    22.8,0
  1825.0,0.022729,0.009832,0.209409,0.001025,  17.922,    22.8,0
  1826.0,0.021794,0.009292,0.200474,0.001093,  17.930,    22.8,0
  1827.0,0.020829,0.008876,0.191564,0.001188,  17.935,    22.8,0
  1828.0,0.019872,0.008445,0.183366,0.000911,  17.934,    22.9,0
  1829.0,0.018693,0.007963,0.174055,0.000748,  17.938,    22.9,0
  1830.0,0.017828,0.007584,0.165499,0.000461,  17.935,    22.9,0
  1831.0,0.016945,0.007186,0.157809,0.000451,  17.942,    22.9,0
  1832.0,0.015867,0.006717,0.149321,0.000010,  17.940,    22.9,0
  1833.0,0.015044,0.006356,0.141090,-0.000171,  17.942,    22.9,0
  1834.0,0.014193,0.005990,0.133604,0.000260,  17.944,    22.9,0
  1835.0,0.013224,0.005617,0.125723,0.000337,  17.941,    22.9,0
  1836.0,0.012489,0.005221,0.118325,0.000241,  17.942,    23.0,0
  1837.0,0.011750,0.004908,0.111807,0.000232,  17.941,    23.0,0
  1838.0,0.010873,0.004584,0.104548,0.000318,  17.942,    23.0,0
  1839.0,0.010229,0.004232,0.098114,0.000137,  17.939,    23.0,0
  1840.0,0.009565,0.003959,0.091958,-0.000218,  17.938,    23.0,0
  1841.0,0.008805,0.003687,0.086456,-0.000045,  17.937,    23.0,0
  1842.0,0.008245,0.003375,0.080112,-0.000245,  17.940,    23.0,0
  1843.0,0.007707,0.003159,0.075012,-0.000418,  17.936,    23.0,0
  1844.0,0.007148,0.002902,0.070355,-0.000332,  17.933,    23.0,0
  1845.0,0.006565,0.002642,0.064848,-0.000418,  17.937,    23.1,0
  1846.0,0.006104,0.002441,0.060422,-0.000178,  17.941,    23.1,0
  1847.0,0.005643,0.002256,0.056517,-0.000350,  17.940,    23.1,0
  1848.0,0.005163,0.002052,0.052009,-0.000341,  17.937,    23.1,0
  1849.0,0.004810,0.001883,0.048302,-0.000273,  17.939,    23.1,0
  1850.0,0.004421,0.001726,0.044956,-0.000455,  17.935,    23.1,0
  1851.0,0.004018,0.001572,0.041333,-0.000187,  17.934,    23.1,0
  1852.0,0.003736,0.001415,0.038462,-0.000455,  17.941,    23.1,0
  1853.0,0.003439,0.001305,0.035709,-0.000704,  17.926,    23.2,0
  1854.0,0.003132,0.001184,0.032870,-0.000886,  17.939,    23.2,0
  1855.0,0.002896,0.001062,0.030569,-0.000895,  17.935,    23.2,0
  1856.0,0.002665,0.000996,0.028420,-0.000618,  17.936,    23.2,0
  1857.0,0.002413,0.000882,0.026558,-0.000636,  17.934,    23.2,0
  1858.0,0.002238,0.000775,0.024290,-0.000636,  17.935,    23.2,0
  1859.0,0.002062,0.000725,0.022724,-0.000282,  17.923,    23.2,0
  1860.0,0.001867,0.000658,0.021073,-0.000722,  17.927,    23.3,0
  1861.0,0.001706,0.000596,0.019380,-0.000808,  17.931,    23.3,0
  1862.0,0.001575,0.000525,0.018104,-0.000713,  17.936,    23.3,0
  1863.0,0.001445,0.000470,0.016832,-0.000722,  17.938,    23.3,0
  1864.0,0.001341,0.000411,0.015563,-0.000990,  17.940,    23.3,0
  1865.0,0.001215,0.000380,0.014660,-0.001172,  17.938,    23.3,0
  1866.0,0.001120,0.000329,0.013578,-0.001258,  17.946,    23.3,0
  1867.0,0.001030,0.000290,0.012633,-0.001085,  17.950,    23.3,0
  1868.0,0.000925,0.000258,0.011780,-0.001344,  17.946,    23.4,0
