10		10		10		10	
20220913 biotin dsnPPR10C2 IMAC001:10_UV		20220913 biotin dsnPPR10C2 IMAC001:10_Cond		20220913 biotin dsnPPR10C2 IMAC001:10_Conc		20220913 biotin dsnPPR10C2 IMAC001:10_Fractions	
ml	 mAU	ml	 mS/cm	ml	 %B	ml	(Fractions)
  48.277	   80.154000	  49.693	   20.480000	  56.792	   56.100000	         	            
  48.419	   81.225000	  49.839	   20.484000	  56.959	   56.300000	         	            
  48.560	   82.587000	  49.984	   20.492000	  57.125	   56.400000	         	            
  48.702	   84.065000	  50.130	   20.505000	  57.292	   56.600000	         	            
  48.843	   85.357000	  50.276	   20.528000	  57.458	   56.800000	         	            
  48.985	   86.724000	  50.422	   20.549000	  57.625	   56.900000	         	            
  49.127	   88.074000	  50.567	   20.563000	  57.792	   57.100000	         	            
  49.268	   88.807000	  50.713	   20.577000	  57.958	   57.200000	         	            
  49.410	   90.157000	  50.859	   20.601000	  58.125	   57.400000	         	            
  49.551	   90.646000	  51.005	   20.622000	  58.291	   57.600000	         	            
  49.693	   91.236000	  51.150	   20.640000	  58.458	   57.700000	         	            
  49.834	   92.721000	  51.296	   20.659000	  58.624	   57.900000	         	            
  49.976	   94.286000	  51.442	   20.677000	  58.791	   58.100000	         	            
  50.118	   95.586000	  51.587	   20.695000	  58.957	   58.200000	         	            
  50.259	   97.041000	  51.733	   20.712000	  59.124	   58.400000	         	            
  50.401	   98.639000	  51.879	   20.727000	  59.291	   58.600000	         	            
  50.542	  100.560000	  52.025	   20.742000	  59.457	   58.700000	         	            
  50.684	  102.803000	  52.170	   20.753000	  59.624	   58.900000	         	            
  50.825	  105.212000	  52.316	   20.771000	  59.790	   59.100000	         	            
  50.967	  107.879000	  52.462	   20.788000	  59.957	   59.200000	         	            
  51.109	  110.820000	  52.608	   20.803000	  60.123	   59.400000	         	            
  51.250	  113.630000	  52.753	   20.817000	  60.290	   59.600000	         	            
  51.392	  116.586000	  52.899	   20.831000	  60.456	   59.700000	         	            
  51.533	  119.591000	  53.045	   20.840000	  60.623	   59.900000	         	            
  51.675	  122.693000	  53.190	   20.856000	  60.789	   60.100000	         	            
  51.817	  125.691000	  53.336	   20.869000	  60.956	   60.200000	         	            
  51.958	  128.588000	  53.482	   20.884000	  61.123	   60.400000	         	            
  52.100	  131.307000	  53.628	   20.896000	  61.289	   60.600000	         	            
  52.241	  134.125000	  53.773	   20.907000	  61.456	   60.700000	         	            
  52.383	  137.081000	  53.919	   20.915000	  61.622	   60.900000	         	            
  52.524	  139.969000	  54.065	   20.933000	  61.789	   61.100000	         	            
  52.666	  142.922000	  54.211	   20.948000	  61.955	   61.200000	         	            
  52.808	  145.900000	  54.356	   20.968000	  62.122	   61.400000	         	            
  52.949	  148.892000	  54.502	   20.994000	  62.288	   61.600000	         	            
  53.091	  152.015000	  54.648	   21.023000	  62.455	   61.700000	         	            
  53.232	  155.039000	  54.793	   21.050000	  62.621	   61.900000	         	            
  53.374	  158.150000	  54.939	   21.083000	  62.788	   62.100000	         	            
  53.515	  161.250000	  55.085	   21.106000	  62.955	   62.200000	         	            
  53.657	  164.453000	  55.231	   21.132000	  63.121	   62.400000	         	            
  53.799	  167.748000	  55.376	   21.143000	  63.288	   62.600000	         	            
  53.940	  170.895000	  55.522	   21.151000	  63.454	   62.700000	         	            
  54.082	  174.189000	  55.668	   21.151000	  63.621	   62.900000	         	            
  54.223	  177.662000	  55.814	   21.154000	  63.787	   63.100000	         	            
  54.365	  181.148000	  55.959	   21.154000	  63.954	   63.200000	         	            
  54.506	  184.743000	  56.105	   21.150000	  64.120	   63.400000	         	            
  54.648	  189.123000	  56.251	   21.155000	  64.287	   63.500000	         	            
  54.790	  193.337000	  56.396	   21.163000	  64.453	   63.700000	         	            
  54.931	  198.145000	  56.542	   21.169000	  64.620	   63.900000	         	            
  55.073	  203.350000	  56.688	   21.180000	  64.787	   64.000000	         	            
  55.214	  208.778000	  56.834	   21.192000	  64.953	   64.200000	         	            
  55.356	  213.937000	  56.979	   21.204000	  65.120	   64.400000	         	            
  55.497	  218.515000	  57.125	   21.211000	  65.286	   64.500000	         	            
  55.639	  222.158000	  57.271	   21.216000	  65.453	   64.700000	         	            
  55.781	  225.322000	  57.417	   21.228000	  65.619	   64.900000	         	            
  55.922	  228.011000	  57.562	   21.243000	  65.786	   65.000000	         	            
  56.064	  229.914000	  57.708	   21.254000	  65.952	   65.200000	         	            
  56.205	  231.569000	  57.854	   21.272000	  66.119	   65.400000	         	            
  56.347	  232.804000	  57.999	   21.287000	  66.285	   65.500000	         	            
  56.488	  233.880000	  58.145	   21.303000	  66.452	   65.700000	         	            
  56.630	  235.108000	  58.291	   21.309000	  66.619	   65.900000	         	            
  56.772	  236.611000	  58.437	   21.317000	  66.785	   66.000000	         	            
  56.913	  238.334000	  58.582	   21.324000	  66.952	   66.200000	         	            
  57.055	  240.148000	  58.728	   21.341000	  67.118	   66.400000	         	            
  57.196	  242.141000	  58.874	   21.357000	  67.285	   66.500000	         	            
  57.338	  244.298000	  59.020	   21.377000	  67.451	   66.700000	         	            
  57.480	  246.714000	  59.165	   21.391000	  67.618	   66.900000	         	            
  57.621	  249.059000	  59.311	   21.402000	  67.784	   67.000000	         	            
  57.763	  251.538000	  59.457	   21.405000	  67.951	   67.200000	         	            
  57.904	  254.406000	  59.602	   21.415000	  68.117	   67.400000	         	            
  58.046	  257.032000	  59.748	   21.430000	  68.284	   67.500000	         	            
  58.187	  259.587000	  59.894	   21.445000	  68.451	   67.700000	         	            
  58.329	  262.276000	  60.040	   21.455000	  68.617	   67.900000	         	            
  58.471	  265.115000	  60.185	   21.469000	  68.784	   68.000000	         	            
  58.612	  267.820000	  60.331	   21.481000	  68.950	   68.200000	         	            
  58.754	  270.731000	  60.477	   21.487000	  69.117	   68.400000	         	            
  58.895	  273.481000	  60.623	   21.496000	  69.283	   68.500000	         	            
  59.037	  276.157000	  60.768	   21.514000	  69.450	   68.700000	         	            
  59.178	  278.923000	  60.914	   21.531000	  69.616	   68.900000	         	            
  59.320	  281.531000	  61.060	   21.549000	  69.783	   69.000000	         	            
  59.462	  284.471000	  61.205	   21.556000	  69.949	   69.200000	         	            
  59.603	  287.213000	  61.351	   21.567000	  70.116	   69.400000	         	            
  59.745	  290.134000	  61.497	   21.585000	  70.283	   69.500000	         	            
  59.886	  292.722000	  61.643	   21.605000	  70.449	   69.700000	         	            
  60.028	  295.563000	  61.788	   21.622000	  70.616	   69.900000	         	            
  60.169	  298.616000	  61.934	   21.629000	  70.782	   70.000000	         	            
  60.311	  301.611000	  62.080	   21.634000	  70.949	   70.200000	         	            
  60.453	  304.214000	  62.226	   21.642000	  71.115	   70.400000	         	            
  60.594	  306.933000	  62.371	   21.648000	  71.282	   70.500000	         	            
  60.736	  309.893000	  62.517	   21.665000	  71.448	   70.700000	         	            
  60.877	  312.513000	  62.663	   21.678000	  71.615	   70.900000	         	            
  61.019	  315.556000	  62.808	   21.688000	  71.781	   71.000000	         	            
  61.160	  318.613000	  62.954	   21.695000	  71.948	   71.200000	         	            
  61.302	  321.590000	  63.100	   21.708000	  72.115	   71.400000	         	            
  61.444	  324.730000	  63.246	   21.725000	  72.281	   71.500000	         	            
  61.585	  327.236000	  63.391	   21.737000	  72.448	   71.700000	         	            
  61.727	  330.051000	  63.537	   21.752000	  72.614	   71.900000	         	            
  61.868	  332.870000	  63.683	   21.765000	  72.781	   72.000000	         	            
  62.010	  334.671000	  63.829	   21.777000	  72.947	   72.200000	         	            
  62.151	  337.967000	  63.974	   21.787000	  73.114	   72.400000	         	            
  62.293	  339.887000	  64.120	   21.802000	  73.280	   72.500000	         	            
  62.435	  342.073000	  64.266	   21.821000	  73.447	   72.700000	         	            
  62.576	  345.840000	  64.411	   21.833000	  73.613	   72.900000	         	            
  62.718	  349.431000	  64.557	   21.845000	  73.780	   73.000000	         	            
  62.859	  352.750000	  64.703	   21.858000	  73.947	   73.200000	         	            
  63.001	  355.563000	  64.849	   21.870000	  74.113	   73.400000	         	            
  63.143	  358.078000	  64.994	   21.884000	  74.280	   73.500000	         	            
  63.284	  360.875000	  65.140	   21.892000	  74.446	   73.700000	         	            
  63.426	  363.865000	  65.286	   21.898000	  74.613	   73.900000	         	            
  63.567	  366.828000	  65.432	   21.912000	  74.779	   74.000000	         	            
  63.709	  369.309000	  65.577	   21.928000	  74.946	   74.200000	         	            
  63.850	  372.256000	  65.723	   21.940000	  75.112	   74.400000	         	            
  63.992	  375.117000	  65.869	   21.951000	  75.279	   74.500000	         	            
  64.134	  377.772000	  66.014	   21.968000	  75.446	   74.700000	         	            
  64.275	  380.551000	  66.160	   21.988000	  75.612	   74.900000	         	            
  64.417	  383.306000	  66.306	   22.009000	  75.779	   75.000000	         	            
  64.558	  386.035000	  66.452	   22.026000	  75.945	   75.200000	         	            
  64.700	  388.433000	  66.597	   22.040000	  76.112	   75.300000	         	            
  64.841	  390.865000	  66.743	   22.055000	  76.278	   75.500000	         	            
  64.983	  393.459000	  66.889	   22.069000	  76.445	   75.700000	         	            
  65.125	  395.855000	  67.034	   22.084000	  76.611	   75.800000	         	            
  65.266	  398.251000	  67.180	   22.092000	  76.778	   76.000000	         	            
  65.408	  400.464000	  67.326	   22.096000	  76.944	   76.200000	         	            
  65.549	  402.819000	  67.472	   22.101000	  77.111	   76.300000	         	            
  65.691	  405.066000	  67.617	   22.107000	  77.278	   76.500000	         	            
  65.832	  407.660000	  67.763	   22.114000	  77.444	   76.700000	         	            
  65.974	  410.018000	  67.909	   22.122000	  77.611	   76.800000	         	            
  66.116	  411.735000	  68.055	   22.138000	  77.777	   77.000000	         	            
  66.257	  413.812000	  68.200	   22.155000	  77.944	   77.200000	         	            
  66.399	  415.922000	  68.346	   22.166000	  78.110	   77.300000	         	            
  66.540	  417.695000	  68.492	   22.183000	  78.277	   77.500000	         	            
  66.682	  419.395000	  68.637	   22.202000	  78.443	   77.600000	         	            
  66.823	  421.280000	  68.783	   22.219000	  78.610	   77.800000	         	            
  66.965	  422.470000	  68.929	   22.235000	  78.776	   78.000000	         	            
  67.107	  423.143000	  69.075	   22.254000	  78.943	   78.100000	         	            
  67.248	  424.139000	  69.220	   22.269000	  79.110	   78.300000	         	            
  67.390	  424.254000	  69.366	   22.283000	  79.276	   78.500000	         	            
  67.531	  424.034000	  69.512	   22.296000	  79.443	   78.600000	         	            
  67.673	  423.232000	  69.658	   22.309000	  79.609	   78.800000	         	            
  67.814	  423.113000	  69.803	   22.322000	  79.776	   79.000000	         	            
  67.956	  422.654000	  69.949	   22.335000	  79.942	   79.100000	         	            
  68.098	  422.935000	  70.095	   22.351000	  80.109	   79.300000	         	            
  68.239	  423.674000	  70.240	   22.369000	  80.275	   79.500000	         	            
  68.381	  425.081000	  70.386	   22.384000	  80.442	   79.600000	         	            
  68.522	  427.397000	  70.532	   22.404000	  80.608	   79.800000	         	            
  68.664	  429.847000	  70.678	   22.417000	  80.775	   80.000000	         	            
  68.806	  432.880000	  70.823	   22.430000	  80.942	   80.100000	         	            
  68.947	  436.158000	  70.969	   22.440000	  81.108	   80.300000	         	            
  69.089	  439.204000	  71.115	   22.455000	  81.275	   80.500000	         	            
  69.230	  442.564000	  71.261	   22.470000	  81.441	   80.600000	         	            
  69.372	  444.874000	  71.406	   22.487000	  81.608	   80.800000	         	            
  69.513	  447.654000	  71.552	   22.501000	  81.774	   81.000000	         	            
  69.655	  449.678000	  71.698	   22.515000	  81.941	   81.100000	         	            
  69.797	  451.618000	  71.843	   22.528000	  82.107	   81.300000	         	            
  69.938	  453.289000	  71.989	   22.544000	  82.274	   81.500000	         	            
  70.080	  454.512000	  72.135	   22.558000	  82.440	   81.600000	         	            
  70.221	  455.465000	  72.281	   22.573000	  82.607	   81.800000	         	            
  70.363	  456.286000	  72.426	   22.587000	  82.774	   81.900000	         	            
  70.504	  456.911000	  72.572	   22.603000	  82.940	   82.100000	         	            
  70.646	  457.547000	  72.718	   22.616000	  83.107	   82.300000	         	            
  70.788	  457.964000	  72.864	   22.631000	  83.273	   82.400000	         	            
  70.929	  458.336000	  73.009	   22.642000	  83.440	   82.600000	         	            
  71.071	  458.385000	  73.155	   22.655000	  83.606	   82.800000	         	            
  71.212	  458.602000	  73.301	   22.663000	  83.773	   82.900000	         	            
  71.354	  458.794000	  73.446	   22.671000	  83.939	   83.100000	         	            
  71.495	  458.822000	  73.592	   22.681000	  84.106	   83.300000	         	            
  71.637	  458.566000	  73.738	   22.696000	  84.272	   83.400000	         	            
  71.779	  458.649000	  73.884	   22.704000	  84.439	   83.600000	         	            
  71.920	  458.908000	  74.029	   22.714000	  84.606	   83.800000	         	            
  72.062	  458.677000	  74.175	   22.726000	  84.772	   83.900000	         	            
  72.203	  458.534000	  74.321	   22.741000	  84.939	   84.100000	         	            
  72.345	  458.070000	  74.467	   22.753000	  85.105	   84.300000	         	            
  72.486	  457.882000	  74.612	   22.770000	  85.272	   84.500000	         	            
  72.628	  457.723000	  74.758	   22.786000	  85.438	   84.600000	         	            
  72.770	  457.364000	  74.904	   22.801000	  85.605	   84.800000	         	            
  72.911	  457.271000	  75.049	   22.815000	  85.771	   84.900000	         	            
  73.053	  458.231000	  75.195	   22.830000	  85.938	   85.100000	         	            
  73.194	  456.736000	  75.341	   22.843000	  86.104	   85.300000	         	            
  73.336	  455.994000	  75.487	   22.854000	  86.271	   85.400000	         	            
  73.478	  455.533000	  75.632	   22.863000	  86.438	   85.600000	         	            
  73.619	  454.493000	  75.778	   22.880000	  86.604	   85.800000	         	            
  73.761	  453.520000	  75.924	   22.886000	  86.771	   85.900000	         	            
  73.902	  452.504000	  76.070	   22.898000	  86.937	   86.100000	         	            
  74.044	  451.391000	  76.215	   22.915000	  87.104	   86.300000	         	            
  74.185	  450.073000	  76.361	   22.929000	  87.270	   86.400000	         	            
  74.327	  448.732000	  76.507	   22.941000	  87.437	   86.600000	         	            
  74.469	  447.403000	  76.652	   22.957000	  87.603	   86.800000	         	            
  74.610	  445.999000	  76.798	   22.971000	  87.770	   86.900000	         	            
  74.752	  444.797000	  76.944	   22.980000	  87.936	   87.100000	         	            
  74.893	  443.484000	  77.090	   22.992000	  88.103	   87.300000	         	            
  75.035	  441.973000	  77.235	   23.005000	  88.270	   87.400000	         	            
  75.176	  440.214000	  77.381	   23.011000	  88.436	   87.600000	         	            
  75.318	  438.842000	  77.527	   23.034000	  88.603	   87.800000	         	            
  75.460	  437.321000	  77.673	   23.048000	  88.769	   87.900000	         	            
  75.601	  435.718000	  77.818	   23.063000	  88.936	   88.100000	         	            
  75.743	  434.255000	  77.964	   23.078000	  89.102	   88.300000	         	            
  75.884	  434.245000	  78.110	   23.105000	  89.269	   88.400000	         	            
  76.026	  432.611000	  78.255	   23.139000	  89.435	   88.600000	         	            
  76.167	  430.838000	  78.401	   23.174000	  89.602	   88.800000	         	            
  76.309	  429.214000	  78.547	   23.212000	  89.768	   88.900000	         	            
  76.451	  427.092000	  78.693	   23.248000	  89.935	   89.100000	         	            
  76.592	  425.133000	  78.838	   23.272000	  90.102	   89.300000	         	            
  76.734	  423.028000	  78.984	   23.286000	  90.268	   89.400000	         	            
  76.875	  420.641000	  79.130	   23.293000	  90.435	   89.600000	         	            
  77.017	  418.134000	  79.276	   23.301000	  90.601	   89.800000	         	            
  77.158	  416.222000	  79.421	   23.307000	  90.768	   89.900000	         	            
  77.300	  414.087000	  79.567	   23.299000	  90.934	   90.100000	         	            
  77.442	  412.104000	  79.713	   23.291000	  91.101	   90.300000	         	            
  77.583	  410.326000	  79.858	   23.290000	  91.267	   90.400000	         	            
  77.725	  408.417000	  80.004	   23.292000	  91.434	   90.600000	         	            
  77.866	  406.812000	  80.150	   23.300000	  91.601	   90.800000	         	            
  78.008	  405.498000	  80.296	   23.314000	  91.767	   90.900000	         	            
  78.149	  405.029000	  80.441	   23.329000	  91.934	   91.100000	         	            
  78.291	  405.183000	  80.587	   23.343000	  92.100	   91.200000	         	            
  78.433	  406.233000	  80.733	   23.356000	  92.267	   91.400000	         	            
  78.574	  407.454000	  80.879	   23.362000	  92.433	   91.600000	         	            
  78.716	  408.626000	  81.024	   23.363000	  92.600	   91.700000	         	            
  78.857	  409.655000	  81.170	   23.365000	  92.766	   91.900000	         	            
  78.999	  409.253000	  81.316	   23.373000	  92.933	   92.100000	         	            
  79.141	  407.825000	  81.461	   23.378000	  93.099	   92.200000	         	            
  79.282	  404.620000	  81.607	   23.381000	  93.266	   92.400000	         	            
  79.424	  400.154000	  81.753	   23.390000	  93.433	   92.600000	         	            
  79.565	  394.502000	  81.899	   23.403000	  93.599	   92.700000	         	            
  79.707	  387.733000	  82.044	   23.427000	  93.766	   92.900000	         	            
  79.848	  380.359000	  82.190	   23.448000	  93.932	   93.100000	         	            
  79.990	  373.620000	  82.336	   23.468000	  94.099	   93.200000	         	            
  80.132	  366.512000	  82.482	   23.488000	  94.265	   93.400000	         	            
  80.273	  359.830000	  82.627	   23.502000	  94.432	   93.600000	         	            
  80.415	  353.563000	  82.773	   23.518000	  94.598	   93.700000	         	            
  80.556	  347.877000	  82.919	   23.535000	  94.765	   93.900000	         	            
  80.698	  342.125000	  83.064	   23.560000	  94.931	   94.100000	         	            
  80.839	  337.322000	  83.210	   23.571000	  95.098	   94.200000	         	            
  80.981	  332.402000	  83.356	   23.588000	  95.265	   94.400000	         	            
  81.123	  327.294000	  83.502	   23.605000	  95.431	   94.600000	         	            
  81.264	  322.498000	  83.647	   23.620000	  95.598	   94.700000	         	            
  81.406	  317.804000	  83.793	   23.635000	  95.764	   94.900000	         	            
  81.547	  313.310000	  83.939	   23.657000	  95.931	   95.100000	         	            
  81.689	  309.069000	  84.085	   23.667000	  96.097	   95.200000	         	            
  81.830	  305.420000	  84.230	   23.682000	  96.264	   95.400000	         	            
  81.972	  301.789000	  84.376	   23.694000	  96.430	   95.600000	         	            
  82.114	  298.674000	  84.522	   23.707000	  96.597	   95.700000	         	            
  82.255	  295.758000	  84.667	   23.722000	  96.763	   95.900000	         	            
  82.397	  292.896000	  84.813	   23.739000	  96.930	   96.100000	         	            
  82.538	  290.745000	  84.959	   23.753000	  97.097	   96.200000	         	            
  82.680	  288.636000	  85.105	   23.769000	  97.263	   96.400000	         	            
  82.821	  286.221000	  85.250	   23.783000	  97.430	   96.600000	         	            
  82.963	  283.684000	  85.396	   23.793000	  97.596	   96.700000	         	            
  83.105	  281.066000	  85.542	   23.806000	  97.763	   96.900000	         	            
  83.246	  278.455000	  85.688	   23.810000	  97.929	   97.100000	         	            
  83.388	  275.867000	  85.833	   23.810000	  98.096	   97.200000	         	            
  83.529	  273.134000	  85.979	   23.824000	  98.262	   97.400000	         	            
  83.671	  270.374000	  86.125	   23.836000	  98.429	   97.500000	         	            
  83.812	  267.524000	  86.270	   23.848000	  98.595	   97.700000	         	            
  83.954	  264.590000	  86.416	   23.863000	  98.762	   97.900000	         	            
  84.096	  261.598000	  86.562	   23.880000	  98.929	   98.000000	         	            
  84.237	  258.593000	  86.708	   23.887000	  99.095	   98.200000	         	            
  84.379	  255.734000	  86.853	   23.900000	  99.262	   98.400000	         	            
  84.520	  252.843000	  86.999	   23.912000	  99.428	   98.500000	         	            
  84.662	  249.942000	  87.145	   23.928000	  99.595	   98.700000	         	            
  84.804	  246.896000	  87.291	   23.942000	  99.761	   98.900000	         	            
  84.945	  243.833000	  87.436	   23.964000	  99.928	   99.000000	         	            
  85.087	  241.152000	  87.582	   23.975000	 100.094	   99.200000	         	            
  85.228	  238.269000	  87.728	   23.991000	 100.261	   99.400000	         	            
  85.370	  235.598000	  87.873	   24.000000	 100.427	   99.500000	         	            
  85.511	  232.983000	  88.019	   24.011000	 100.594	   99.700000	         	            
  85.653	  230.130000	  88.165	   24.023000	 100.761	   99.900000	         	            
  85.795	  227.625000	  88.311	   24.038000	 100.927	  100.000000	         	            
  85.936	  225.176000	  88.456	   24.048000	 101.094	  100.000000	         	            
  86.078	  222.697000	  88.602	   24.059000	 101.260	  100.000000	         	            
  86.219	  220.050000	  88.748	   24.070000	 101.427	  100.000000	         	            
  86.361	  217.392000	  88.894	   24.084000	 101.593	  100.000000	         	            
  86.502	  215.025000	  89.039	   24.099000	 101.760	  100.000000	         	            
  86.644	  212.652000	  89.185	   24.112000	 101.926	  100.000000	         	            
  86.786	  210.437000	  89.331	   24.126000	 102.093	  100.000000	         	            
  86.927	  208.293000	  89.476	   24.143000	 102.259	  100.000000	         	            
  87.069	  205.992000	  89.622	   24.157000	 102.426	  100.000000	         	            
  87.210	  203.612000	  89.768	   24.171000	 102.593	  100.000000	         	            
  87.352	  201.521000	  89.914	   24.186000	 102.759	  100.000000	         	            
  87.493	  200.479000	  90.059	   24.200000	 102.926	  100.000000	         	            
  87.635	  198.760000	  90.205	   24.212000	 103.092	  100.000000	         	            
  87.777	  197.144000	  90.351	   24.219000	 103.259	  100.000000	         	            
  87.918	  195.941000	  90.497	   24.232000	 103.425	  100.000000	         	            
  88.060	  193.324000	  90.642	   24.250000	 103.592	  100.000000	         	            
  88.201	  190.936000	  90.788	   24.263000	 103.758	  100.000000	         	            
  88.343	  188.763000	  90.934	   24.276000	 103.925	  100.000000	         	            
  88.484	  186.512000	  91.079	   24.289000	 104.091	  100.000000	         	            
  88.626	  184.342000	  91.225	   24.301000	 104.258	  100.000000	         	            
  88.768	  182.136000	  91.371	   24.316000	 104.425	  100.000000	         	            
  88.909	  180.199000	  91.517	   24.329000	 104.591	  100.000000	         	            
  89.051	  178.253000	  91.662	   24.341000	 104.758	  100.000000	         	            
  89.192	  176.138000	  91.808	   24.353000	 104.924	  100.000000	         	            
  89.334	  174.270000	  91.954	   24.366000	 105.091	  100.000000	         	            
  89.475	  172.463000	  92.100	   24.382000	 105.257	  100.000000	         	            
  89.617	  170.690000	  92.245	   24.402000	 105.424	  100.000000	         	            
  89.759	  169.009000	  92.391	   24.418000	 105.590	  100.000000	         	            
  89.900	  167.261000	  92.537	   24.427000	 105.757	  100.000000	         	            
  90.042	  165.664000	  92.682	   24.440000	 105.923	  100.000000	         	            
  90.183	  164.109000	  92.828	   24.448000	 106.090	    0.000000	         	            
  90.325	  162.175000	  92.974	   24.452000	 106.257	    0.000000	         	            
  90.467	  160.532000	  93.120	   24.463000	 106.423	    0.000000	         	            
  90.608	  158.941000	  93.265	   24.479000	 106.590	    0.000000	         	            
  90.750	  157.191000	  93.411	   24.491000	 106.756	    0.000000	         	            
  90.891	  155.633000	  93.557	   24.500000	 106.923	    0.000000	         	            
  91.033	  153.974000	  93.703	   24.511000	 107.089	    0.000000	         	            
  91.174	  152.373000	  93.848	   24.522000	 107.256	    0.000000	         	            
  91.316	  150.974000	  93.994	   24.536000	 107.422	    0.000000	         	            
  91.458	  149.411000	  94.140	   24.553000	 107.589	    0.000000	         	            
  91.599	  147.989000	  94.285	   24.574000	 107.756	    0.000000	         	            
  91.741	  146.316000	  94.431	   24.590000	 107.922	    0.000000	         	            
  91.882	  144.744000	  94.577	   24.610000	 108.089	    0.000000	         	            
  92.024	  143.335000	  94.723	   24.625000	 108.255	    0.000000	         	            
  92.165	  141.864000	  94.868	   24.640000	 108.422	    0.000000	         	            
  92.307	  140.347000	  95.014	   24.654000	 108.588	    0.000000	         	            
  92.449	  138.884000	  95.160	   24.668000	 108.755	    0.000000	         	            
  92.590	  137.308000	  95.306	   24.685000	 108.921	    0.000000	         	            
  92.732	  135.676000	  95.451	   24.697000	 109.088	    0.000000	         	            
  92.873	  134.033000	  95.597	   24.710000	 109.254	    0.000000	         	            
  93.015	  132.525000	  95.743	   24.727000	 109.421	    0.000000	         	            
  93.156	  130.898000	  95.888	   24.740000	 109.588	    0.000000	         	            
  93.298	  129.260000	  96.034	   24.750000	 109.754	    0.000000	         	            
  93.440	  127.860000	  96.180	   24.758000	 109.921	    0.000000	         	            
  93.581	  126.586000	  96.326	   24.767000	 110.087	    0.000000	         	            
  93.723	  125.092000	  96.471	   24.776000	 110.254	    0.000000	         	            
  93.864	  123.844000	  96.617	   24.785000	 110.420	    0.000000	         	            
  94.006	  122.710000	  96.763	   24.801000	 110.587	    0.000000	         	            
  94.147	  121.621000	  96.909	   24.815000	 110.753	    0.000000	         	            
  94.289	  120.540000	  97.054	   24.822000	 110.920	    0.000000	         	            
  94.431	  119.288000	  97.200	   24.841000	 111.086	    0.000000	         	            
  94.572	  118.254000	  97.346	   24.864000	 111.253	    0.000000	         	            
  94.714	  117.235000	  97.491	   24.879000	 111.420	    0.000000	         	            
  94.855	  116.050000	  97.637	   24.886000	 111.586	    0.000000	         	            
  94.997	  114.774000	  97.783	   24.899000	 111.753	    0.000000	         	            
  95.138	  113.759000	  97.929	   24.913000	 111.919	    0.000000	         	            
  95.280	  112.478000	  98.074	   24.939000	 112.086	    0.000000	         	            
  95.422	  111.309000	  98.220	   24.949000	 112.252	    0.000000	         	            
  95.563	  110.251000	  98.366	   24.964000	 112.419	    0.000000	         	            
  95.705	  109.134000	  98.512	   24.983000	 112.585	    0.000000	         	            
  95.846	  107.918000	  98.657	   24.987000	 112.752	    0.000000	         	            
  95.988	  106.838000	  98.803	   24.992000	 112.918	    0.000000	         	            
  96.130	  105.510000	  98.949	   25.005000	 113.085	    0.000000	         	            
  96.271	  104.249000	  99.094	   25.022000	 113.252	    0.000000	         	            
  96.413	  103.074000	  99.240	   25.038000	 113.418	    0.000000	         	            
  96.554	  101.804000	  99.386	   25.047000	 113.585	    0.000000	         	            
  96.696	  100.759000	  99.532	   25.067000	 113.751	    0.000000	         	            
  96.837	   99.641000	  99.677	   25.081000	 113.918	    0.000000	         	            
  96.979	   98.387000	  99.823	   25.100000	 114.084	    0.000000	         	            
  97.121	   97.302000	  99.969	   25.114000	 114.251	    0.000000	         	            
  97.262	   96.252000	 100.115	   25.123000	 114.417	    0.000000	         	            
  97.404	   95.093000	 100.260	   25.133000	 114.584	    0.000000	         	            
  97.545	   93.921000	 100.406	   25.148000	 114.750	    0.000000	         	            
  97.687	   93.171000	 100.552	   25.166000	 114.917	    0.000000	         	            
  97.828	   92.526000	 100.697	   25.181000	 115.084	    0.000000	         	            
  97.970	   91.682000	 100.843	   25.193000	 115.250	    0.000000	         	            
  98.112	   91.359000	 100.989	   25.209000	 115.417	    0.000000	         	            
  98.253	   90.525000	 101.135	   25.215000	 115.583	    0.000000	         	            
  98.395	   89.152000	 101.280	   25.223000	 115.750	    0.000000	         	            
  98.536	   87.841000	 101.426	   25.227000	 115.916	    0.000000	         	            
  98.678	   86.570000	 101.572	   25.237000	 116.083	    0.000000	         	            
  98.819	   85.430000	 101.718	   25.249000	 116.249	    0.000000	         	            
  98.961	   84.334000	 101.863	   25.270000	 116.416	    0.000000	         	            
  99.103	   83.241000	 102.009	   25.284000	 116.582	    0.000000	         	            
  99.244	   82.125000	 102.155	   25.301000	 116.749	    0.000000	         	            
  99.386	   81.150000	 102.300	   25.310000	 116.916	    0.000000	         	            
  99.527	   80.014000	 102.446	   25.314000	 117.082	    0.000000	         	            
  99.669	   79.013000	 102.592	   25.326000	 117.249	    0.000000	         	            
  99.810	   77.909000	 102.738	   25.340000	 117.415	    0.000000	         	            
  99.952	   76.919000	 102.883	   25.349000	 117.582	    0.000000	         	            
 100.094	   75.926000	 103.029	   25.366000	 117.748	    0.000000	         	            
 100.235	   75.027000	 103.175	   25.377000	 117.915	    0.000000	         	            
 100.377	   74.187000	 103.321	   25.397000	 118.081	    0.000000	         	            
 100.518	   73.178000	 103.466	   25.419000	 118.248	    0.000000	         	            
 100.660	   72.179000	 103.612	   25.445000	 118.414	    0.000000	         	            
 100.802	   71.238000	 103.758	   25.459000	 118.581	    0.000000	         	            
 100.943	   70.428000	 103.903	   25.473000	 118.748	    0.000000	         	            
 101.085	   69.570000	 104.049	   25.482000	 118.914	    0.000000	         	            
